transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0008386,2020-10-03,P044108,S003,C009954,3,0.2,0
T0008401,2020-05-26,P038741,S002,C014899,2,0.1,0
T0008408,2020-07-02,P027451,S003,C024948,1,,0
T0008409,2020-08-18,P044024,S002,C015744,4,0.0,0
T0008420,2020-02-19,P022352,S003,C019046,2,0.0,0
T0008423,2020-12-12,P047386,S005,C007982,3,0.0,0
T0008430,2020-10-25,P040761,S005,C020320,1,,0
T0008432,2020-04-01,P037859,S003,C009823,3,0.2,0
T0008438,2020-11-15,P009621,S005,C023616,1,0.2,0
T0008442,2020-06-24,P012020,S004,C006724,1,0.1,0
T0008443,2020-08-18,P035218,S001,C022627,3,0.0,0
T0008445,2020-04-21,P023246,S004,C022675,4,0.1,0
T0008448,2020-10-29,P026168,S004,C003225,3,0.1,0
T0008453,2020-01-29,P003566,S005,C008430,1,0.0,0
T0008457,2020-08-15,P002285,S005,C009380,2,0.1,0
T0008461,2020-02-16,P015968,S005,C007416,4,0.1,0
T0008476,2020-10-16,P022645,S002,,2,0.0,0
T0008480,2020-02-07,P042384,S005,C001443,1,0.0,0
T0008485,2020-03-30,P044272,S003,C007509,4,0.2,0
T0008487,2020-12-14,P045103,S003,C007432,1,0.0,0
T0008488,2020-05-03,P041667,S001,C021145,1,0.0,0
T0008495,2020-04-18,P002342,S004,C021497,4,0.0,0
T0008498,2020-01-18,P028707,S003,C010455,1,0.3,0
T0008499,2020-05-16,P013907,S001,C001110,4,0.0,0
T0008508,2020-08-08,P004674,S003,C005866,1,0.1,0
T0008509,2020-02-09,P045701,S001,C022350,1,0.0,0
T0008519,2020-07-22,P046375,S002,C009359,4,0.0,0
T0008525,2020-06-29,P005143,S005,C009806,1,0.0,0
T0008532,2020-02-14,P015299,S004,C013105,4,0.2,0
T0008533,2020-03-22,P008890,S001,C015266,3,,0
T0008541,2020-11-17,P021969,S002,C002721,3,0.0,0
T0008542,2020-02-07,P037399,S004,C020884,3,0.1,0
T0008553,2020-05-06,P042979,S002,C012717,3,0.0,1
T0008560,2020-03-01,P016612,S003,C014945,3,0.1,0
T0008564,2020-11-06,P041781,S004,C024957,1,0.0,1
T0008568,2020-10-08,P006382,S004,C007636,1,0.1,0
T0008569,2020-06-28,P043691,S002,C005816,1,0.0,0
T0008582,2020-11-08,P002055,S005,C015388,3,0.1,0
T0008589,2020-09-26,P014900,S003,C024830,3,0.0,0
T0008592,2020-10-10,P019847,S005,C013750,1,0.0,0
T0008599,2020-10-09,P013501,S004,C013857,2,0.2,0
T0008604,2020-10-03,P004411,S005,C016432,4,0.1,0
T0008607,2020-10-24,P003722,S004,C003646,1,0.3,0
T0008610,2020-11-19,P030098,S001,C009046,3,0.1,1
T0008612,2020-05-18,P026830,S005,C015453,1,0.0,0
T0008616,2020-08-30,P037454,S003,C015431,2,0.2,0
T0008621,2020-10-25,P005445,S004,,1,0.0,0
T0008623,2020-03-01,P007381,S003,C018212,4,0.1,0
T0008636,2020-11-07,P018728,S001,C010383,3,0.2,0
T0008639,2020-08-06,P004624,S001,C001453,3,0.0,0
T0008640,2020-09-26,P027969,S002,C016809,1,0.0,0
T0008642,2020-02-23,P027913,S003,C005451,2,0.0,0
T0008655,2020-02-23,P999999,S001,C004525,3,0.0,0
T0008657,2020-06-11,P031541,S001,C017499,1,0.0,0
T0008661,2020-10-01,P018012,S003,C019277,3,0.0,0
T0008674,2020-10-08,P008252,S003,C005134,4,0.2,0
T0008675,2020-12-01,P018383,S002,C009287,2,0.0,0
T0008678,2020-03-07,P034050,S002,C010125,4,0.1,0
T0008681,2020-01-31,P026497,S005,C005554,2,0.0,0
T0008690,2020-05-15,P038703,S002,C001081,2,,0
T0008691,2020-12-28,P023991,S005,C005703,2,0.0,0
T0008705,2020-03-26,P048815,S003,C005798,4,0.1,0
T0008723,2020-03-19,P036283,S005,C024488,1,0.0,0
T0008725,2020-08-11,P048325,S005,C015049,3,0.2,0
T0008730,2020-03-27,P037228,S002,C019667,1,0.0,0
T0008737,2020-03-21,P016186,S002,C012923,1,0.3,0
T0008743,2020-04-10,P023607,S002,C015034,4,0.0,1
T0008754,2020-12-06,P007665,S004,C013919,1,0.3,0
T0008758,2020-04-21,P038341,S003,C014268,2,0.0,0
T0008761,2020-10-18,P031637,S003,C009088,4,0.0,0
T0008766,2020-07-04,P027107,S004,C011180,4,0.0,0
T0008769,2020-08-19,P029939,S001,C019556,3,0.0,0
T0008775,2020-10-04,P028943,S001,C005577,2,0.2,0
T0008780,2020-02-21,P022149,S001,C007769,4,,0
T0008788,2020-07-03,P010124,S003,C000157,2,0.0,0
T0008795,2020-12-01,P033170,S003,C015814,4,0.0,0
T0008798,2020-09-10,P013948,S004,C024316,4,0.0,0
T0008799,2020-07-05,P029176,S005,C019164,3,0.0,0
T0008800,2020-08-21,P038903,S001,C009453,3,0.1,0
T0008805,2020-06-23,P038710,S005,C007409,3,0.1,0
T0008813,2020-11-23,P004989,S002,C012545,1,0.0,0
T0008817,2020-03-30,P033748,S005,,4,0.0,0
T0008819,2020-12-15,P011597,S002,C014756,1,0.1,0
T0008825,2020-11-03,P032943,S005,,4,,1
T0008826,2020-11-28,P015327,S003,,4,0.0,0
T0008828,2020-10-23,P046746,S005,C014969,2,0.0,0
T0008832,2020-04-15,P041091,S002,C009710,2,0.0,0
T0008842,2020-08-28,P041460,S005,C019287,4,0.0,0
T0008843,2020-09-26,P032631,S004,C013567,3,,1
T0008845,2020-01-08,P046990,S005,C024915,3,0.1,0
T0008849,2020-01-26,P012644,S002,C021946,1,0.0,0
T0008856,2020-01-12,P020387,S001,C008650,1,0.1,0
T0008868,2020-06-11,P030625,S005,C010658,1,0.2,0
T0008871,2020-01-14,P024547,S002,C005132,1,0.0,0
T0008882,2020-04-10,P048800,S003,C008539,2,0.0,0
T0008884,2020-10-30,P039654,S002,C016918,3,0.0,1
T0008885,2020-04-22,P015879,S004,C005916,4,0.0,0
T0008888,2020-03-16,P002081,S001,C012179,4,0.0,0
T0008889,2020-10-24,P021926,S005,C012149,1,0.0,0
T0008891,2020-03-07,P015401,S002,C012805,2,0.0,0
T0008898,2020-06-28,P035927,S003,C001587,1,0.0,1
T0008899,2020-04-10,P021074,S004,C015652,1,0.1,0
T0008900,2020-08-11,P032013,S005,C012591,2,0.0,0
T0008902,2020-12-31,P045359,S001,C020205,3,0.0,0
T0008903,2020-11-26,P007550,S003,C006396,1,,0
T0008914,2020-12-29,P042585,S004,C022430,3,0.0,0
T0008919,2020-03-14,P033620,S001,C000023,4,0.1,0
T0008920,2020-07-09,P030811,S003,C018385,1,0.0,0
T0008927,2020-05-18,P021991,S002,C012453,2,0.1,0
T0008932,2020-05-12,P021583,S004,C000473,1,0.0,0
T0008935,2020-10-02,P005906,S001,C004308,3,0.0,0
T0008936,2020-09-06,P031321,S005,C019921,1,0.0,0
T0008948,2020-04-29,P037717,S004,C013431,2,0.3,0
T0008949,2020-08-11,P046448,S004,C016889,1,,0
T0008954,2020-06-28,P022783,S001,C005532,3,,1
T0008971,2020-09-22,P026871,S005,C016022,2,0.0,0
T0008988,2020-01-04,P014715,S004,C013710,4,0.0,0
T0008989,2020-08-30,P043339,S001,C003898,2,0.1,0
T0008990,2020-02-19,P008918,S004,C006405,3,0.0,0
T0008994,2020-08-29,P011248,S005,C008407,1,0.0,0
T0009002,2020-04-03,P015942,S003,C024383,3,0.1,0
T0009009,2020-01-24,P019973,S004,C004722,4,0.0,0
T0009016,2020-05-18,P048378,S005,C024339,4,0.0,0
T0009023,2020-01-13,P037441,S004,C008015,1,0.0,0
T0009024,2020-08-21,P009960,S001,C016391,1,0.0,0
T0009032,2020-02-29,P015922,S001,C012672,1,0.0,0
T0009034,2020-12-25,P014027,S002,C024738,2,0.2,0
T0009043,2020-03-13,P016987,S003,C007037,2,0.0,0
T0009045,2020-10-05,P003219,S005,C001884,4,0.1,0
T0009047,2020-11-14,P042783,S003,C013285,1,0.2,0
T0009059,2020-04-24,P006942,S001,C022978,1,0.0,0
T0009069,2020-02-08,P026008,S002,C000395,1,0.0,0
T0009078,2020-05-15,P018495,S005,C009592,4,0.2,0
T0009079,2020-11-01,P002302,S003,C015737,3,0.0,0
T0009082,2020-03-04,P022442,S004,C024606,1,0.0,0
T0009088,2020-12-05,P040994,S005,C015800,2,0.1,0
T0009094,2020-08-27,P012052,S003,C013937,4,0.0,0
T0009103,2020-03-05,P004804,S001,C018135,4,0.3,0
T0009106,2020-06-26,P049479,S002,C006430,4,0.0,0
T0009117,2020-12-24,P019440,S005,C002031,2,0.0,0
T0009118,2020-08-17,P028909,S005,C013922,3,0.0,0
T0009121,2020-03-17,P017881,S002,C005183,3,0.0,0
T0009124,2020-07-08,P026154,S003,C002920,1,0.1,0
T0009127,2020-02-21,P006726,S002,C016173,1,0.0,0
T0009131,2020-11-11,P022723,S001,C024806,3,0.0,0
T0009141,2020-10-20,P012920,S002,,2,0.0,1
T0009144,2020-07-20,P028467,S003,C011291,4,0.0,0
T0009148,2020-09-28,P042554,S004,C024017,4,0.2,0
T0009151,2020-03-15,P032807,S003,C002399,3,0.3,0
T0009157,2020-08-25,P032343,S005,C012003,1,0.0,0
T0009158,2020-01-09,P049882,S003,C008957,4,0.0,0
T0009160,2020-03-31,P016772,S001,C003479,3,0.1,0
T0009165,2020-06-27,P029939,S005,C011066,1,0.0,0
T0009169,2020-04-04,P025254,S002,C010760,4,0.1,0
T0009170,2020-07-30,P024068,S001,C002914,4,0.0,1
T0009176,2020-02-16,P020640,S002,C006020,1,0.0,0
T0009192,2020-08-28,P044972,S001,C002992,4,0.0,0
T0009194,2020-11-01,P000972,S003,C013503,1,0.0,0
T0009195,2020-11-18,P048274,S003,C022844,4,0.0,0
T0009197,2020-08-22,P010921,S005,C001951,2,0.0,0
T0009198,2020-02-01,P025218,S002,C007309,4,0.1,0
T0009202,2020-07-28,P026900,S005,C003391,1,0.0,0
T0009209,2020-10-16,P036027,S002,C006639,2,,0
T0009215,2020-12-16,P021244,S003,C006396,3,0.0,0
T0009216,2020-05-25,P011349,S005,C021495,1,0.1,0
T0009222,2020-04-13,P044244,S002,C012802,1,0.0,0
T0009223,2020-09-23,P033488,S002,C020927,1,0.0,0
T0009224,2020-02-29,P044283,S002,C000528,2,,0
T0009227,2020-04-13,P024406,S002,C005377,1,0.0,0
T0009228,2020-08-04,P011269,S003,C004082,2,0.0,1
T0009230,2020-04-20,P029986,S002,C006067,1,0.0,0
T0009231,2020-06-25,P039920,S005,C000537,2,0.0,0
T0009255,2020-06-09,P011678,S004,C020735,1,0.3,0
T0009260,2020-09-26,P040102,S004,C015982,2,0.0,1
T0009261,2020-07-09,P024986,S002,C014020,4,0.2,0
T0009266,2020-07-18,P026750,S004,C014019,2,0.2,0
T0009277,2020-10-21,P002002,S003,C002406,1,0.1,1
T0009293,2020-03-02,P019378,S002,C012152,2,0.0,0
T0009294,2020-05-13,P026779,S003,C017314,1,0.0,0
T0009296,2020-08-19,P012379,S002,C000506,3,0.0,0
T0009301,2020-12-15,P011862,S005,C023184,4,0.2,0
T0009307,2020-09-17,P010266,S002,C003869,2,0.0,0
T0009309,2020-07-29,P022096,S004,C018854,1,0.1,0
T0009314,2020-08-07,P018244,S005,C001163,2,0.0,0
T0009318,2020-05-25,P020554,S004,C007556,1,0.0,0
T0009330,2020-11-21,P029509,S003,C021074,2,0.1,1
T0009333,2020-05-15,P007591,S001,,2,,0
T0009348,2020-12-20,P009334,S001,,1,0.0,0
T0009351,2020-06-08,P039411,S002,C001746,4,0.1,0
T0009357,2020-08-22,P015369,S001,C017282,2,0.0,0
T0009363,2020-07-18,P029688,S005,C018226,3,0.0,0
T0009366,2020-12-26,P031227,S003,C010000,1,0.0,0
T0009369,2020-05-22,P012397,S004,C021985,3,0.0,0
T0009371,2020-08-10,P038634,S002,C009383,1,0.0,0
T0009382,2020-05-05,P015870,S001,C004119,4,0.1,0
T0009383,2020-07-04,P016361,S003,C022177,3,0.0,0
T0009386,2020-10-11,P041123,S001,C007155,4,0.0,0
T0009392,2020-01-01,P028879,S003,C002419,1,0.0,0
T0009394,2020-10-27,P035041,S001,C000907,2,0.2,0
T0009396,2020-11-01,P001969,S005,,4,0.0,0
T0009417,2020-07-01,P004741,S002,C014360,1,0.0,0
T0009419,2020-01-17,P038952,S001,C004876,4,0.1,0
T0009424,2020-09-18,P019008,S002,C012443,2,0.0,0
T0009427,2020-05-07,P009405,S003,C015716,4,0.0,0
T0009430,2020-04-18,P000086,S002,C015776,1,0.2,0
T0009431,2020-01-02,P038346,S003,C016779,1,0.2,0
T0009436,2020-08-12,P044198,S001,C009332,1,0.1,0
T0009440,2020-03-04,P045646,S003,C018178,2,0.0,0
T0009456,2020-12-21,P027041,S004,C007036,2,0.0,0
T0009458,2020-10-11,P043162,S002,C018585,3,0.0,0
T0009466,2020-11-11,P032024,S001,C012645,1,0.0,0
T0009470,2020-09-14,P014589,S005,C006681,3,,0
T0009471,2020-10-02,P003330,S002,C017138,4,0.0,0
T0009472,2020-01-24,P049964,S003,C010976,4,0.1,0
T0009473,2020-05-26,P024179,S005,C013642,4,,0
T0009475,2020-02-02,P003307,S003,C000526,4,,0
T0009476,2020-10-21,P004416,S002,C009132,3,0.0,0
T0009482,2020-10-05,P036388,S001,,1,0.0,0
T0009483,2020-06-22,P004452,S003,C003212,2,0.0,0
T0009484,2020-10-08,P017794,S003,C020114,2,0.0,0
T0009508,2020-01-16,P014560,S004,C023747,1,0.2,0
T0009521,2020-03-09,P023014,S003,C004461,4,0.1,0
T0009522,2020-03-18,P016501,S003,C009040,1,0.1,0
T0009527,2020-08-19,P001861,S003,C014887,1,0.1,0
T0009531,2020-06-12,P003181,S001,C015069,3,0.0,1
T0009532,2020-10-17,P025903,S004,C021799,4,0.0,0
T0009542,2020-06-09,P017518,S003,,4,0.0,1
T0009546,2020-06-30,P019738,S001,C013078,2,0.2,0
T0009553,2020-06-08,P028911,S005,C013209,1,0.1,0
T0009561,2020-04-18,P022675,S001,C010206,2,,0
T0009565,2020-01-23,P001925,S002,C016482,3,0.0,0
T0009578,2020-12-09,P003850,S002,C021248,4,0.1,0
T0009579,2020-03-13,P020720,S003,C005787,1,0.0,0
T0009588,2020-05-05,P028909,S002,C005090,2,0.0,0
T0009592,2020-12-12,P000098,S004,C022927,2,0.0,0
T0009594,2020-04-15,P036151,S002,C012174,3,0.1,0
T0009600,2020-02-25,P007170,S004,C023248,4,0.0,1
T0009603,2020-06-17,P017123,S003,C016772,3,0.0,0
T0009604,2020-09-16,P035811,S002,C000839,2,0.0,0
T0009606,2020-06-06,P037976,S002,C008491,2,0.0,0
T0009611,2020-09-28,P030630,S003,C009909,3,0.1,0
T0009617,2020-01-30,P027740,S003,C010051,4,0.0,0
T0009619,2020-08-16,P033738,S001,C013179,2,0.1,0
T0009621,2020-12-23,P000314,S004,C017084,1,0.3,0
T0009624,2020-11-05,P023832,S004,C024303,4,0.2,0
T0009629,2020-12-25,P999999,S004,C000259,2,0.1,0
T0009639,2020-03-08,P042879,S003,C012268,4,0.0,0
T0009641,2020-06-21,P044976,S004,C016194,2,0.0,0
T0009642,2020-10-24,P010539,S003,C011852,2,0.0,0
T0009645,2020-11-11,P017942,S004,C008613,3,0.0,0
T0009657,2020-12-08,P024305,S005,C022658,4,0.2,0
T0009663,2020-04-21,P012101,S001,C010530,2,0.1,0
T0009668,2020-08-25,P019049,S005,C016138,1,0.0,1
T0009669,2020-04-17,P005271,S003,C022572,3,0.0,0
T0009670,2020-12-09,P049864,S001,C015429,1,0.0,0
T0009686,2020-10-24,P042376,S002,C010879,3,0.0,0
T0009690,2020-01-25,P030039,S004,C020118,2,0.0,0
T0009699,2020-03-25,P013152,S002,C020977,4,0.0,1
T0009700,2020-07-18,P014204,S004,C023330,1,0.1,1
T0009714,2020-07-20,P048601,S001,C023426,4,0.0,0
T0009736,2020-01-22,P019049,S003,C022460,1,0.0,0
T0009738,2020-01-18,P042903,S005,C018709,4,0.0,0
T0009740,2020-05-19,P009990,S002,C006280,4,0.1,1
T0009741,2020-01-25,P004746,S001,C012196,2,0.0,0
T0009743,2020-07-19,P018482,S002,C013281,1,0.0,0
T0009745,2020-07-31,P011673,S002,C013226,2,0.0,1
T0009754,2020-03-10,P017009,S004,C022450,4,0.0,0
T0009755,2020-02-18,P027576,S005,C018281,3,,0
T0009757,2020-07-07,P017208,S003,C005010,4,0.0,0
T0009758,2020-04-26,P030444,S003,C018095,4,0.2,0
T0009765,2020-09-06,P020486,S003,C018792,1,0.0,0
T0009767,2020-09-02,P034914,S005,C003601,1,0.0,0
T0009768,2020-06-25,P040479,S005,C017404,4,0.0,0
T0009771,2020-09-23,P012956,S003,C023934,1,0.1,0
T0009779,2020-08-15,P037061,S005,C015810,3,0.0,0
T0009786,2020-06-04,P015439,S002,C018140,1,0.0,0
T0009798,2020-11-27,P023658,S001,C010412,3,0.1,0
T0009800,2020-05-31,P045633,S004,C015696,4,,0
T0009803,2020-05-07,P044521,S001,C009800,2,0.2,0
T0009807,2020-05-03,P047852,S003,,1,0.0,0
T0009811,2020-12-30,P021490,S003,C002205,3,0.1,1
T0009813,2020-05-22,P037999,S005,C022931,4,0.0,0
T0009818,2020-12-31,P022509,S002,C000988,3,0.0,0
T0009821,2020-08-10,P027933,S001,C016990,4,0.3,0
T0009822,2020-10-21,P049755,S003,C015292,3,0.0,0
T0009829,2020-08-05,P025850,S001,C022850,3,0.0,0
T0009833,2020-07-30,P018129,S001,C012449,2,0.0,0
T0009834,2020-03-12,P022341,S002,C007940,1,0.0,0
T0009835,2020-05-29,P020921,S001,C015913,3,0.2,0
T0009836,2020-05-24,P010621,S003,C003221,3,0.0,0
T0009842,2020-02-08,P031007,S003,C011085,2,0.1,0
T0009844,2020-10-31,P007078,S003,C005120,4,0.1,0
T0009847,2020-01-02,P008903,S002,C018461,4,0.0,0
T0009848,2020-03-18,P011636,S002,C004869,1,0.2,0
T0009852,2020-11-06,P034579,S002,C002577,4,,0
T0009857,2020-01-08,P046913,S001,C001653,3,0.1,0
T0009870,2020-05-23,P034177,S002,C002308,3,0.0,0
T0009873,2020-01-07,P047148,S004,C016004,1,0.0,0
T0009879,2020-09-05,P007757,S004,C016629,4,0.1,0
T0009887,2020-04-23,P001953,S004,C023075,1,,1
T0009890,2020-07-04,P026420,S001,C002998,3,0.0,0
T0009895,2020-06-13,P024436,S003,C015525,3,0.0,0
T0009903,2020-12-27,P039854,S003,C008523,1,0.2,0
T0009905,2020-03-21,P028232,S001,C015026,2,,0
T0009912,2020-08-06,P048681,S002,C008537,1,0.0,0
T0009917,2020-06-22,P046422,S001,C011546,3,0.0,0
T0009923,2020-10-13,P013076,S002,C010395,3,0.0,0
T0009924,2020-03-14,P049336,S004,C009356,1,0.3,0
T0009926,2020-02-21,P026091,S004,C020026,4,0.0,0
T0009932,2020-05-09,P034613,S004,C023806,2,0.0,0
T0009942,2020-02-03,P028163,S001,C021964,2,0.2,0
T0009943,2020-03-16,P014564,S001,C016269,1,0.1,0
T0009945,2020-04-24,P048223,S002,,3,0.1,0
T0009949,2020-03-28,P001935,S005,C006407,1,0.0,0
T0009951,2020-08-30,P006286,S002,C014366,1,0.1,0
T0009962,2020-11-01,P048047,S005,C000115,2,0.0,0
T0009966,2020-05-27,P019012,S002,C016520,3,0.0,0
T0009967,2020-03-16,P032680,S002,C024799,1,0.2,0
T0009969,2020-10-16,P031437,S002,C014811,3,0.0,0
T0009972,2020-02-09,P014488,S005,C011947,3,0.0,0
T0009975,2020-04-03,P009026,S002,C016163,3,0.1,0
T0009979,2020-09-24,P021576,S002,C021621,1,0.1,0
T0009980,2020-01-30,P034258,S003,C010790,4,0.0,1
T0009981,2020-12-18,P041139,S004,C013887,2,0.0,0
T0009983,2020-04-12,P041113,S002,C006117,3,0.1,0
T0009987,2020-07-18,P048037,S005,C002264,1,0.1,1
T0009990,2020-12-15,P014134,S005,,1,0.0,1
T0009993,2020-05-10,P018785,S004,C000758,2,0.0,0
T0009996,2020-08-05,P034622,S005,C006218,2,0.3,0
T0009997,2020-08-21,P044636,S004,,1,0.0,0
T0010003,2020-05-09,P999999,S001,C009284,4,0.0,0
T0010014,2020-09-04,P033962,S001,C016635,3,,0
T0010018,2020-10-08,P027451,S005,C015640,1,0.0,0
T0010024,2020-04-03,P044026,S004,C007438,2,0.0,0
T0010026,2020-12-21,P041179,S005,C002299,2,0.1,0
T0010028,2020-05-09,P039415,S002,C024397,3,0.1,0
T0010029,2020-09-04,P020314,S003,C011967,3,,0
T0010031,2020-10-16,P020348,S004,C004965,2,0.0,0
T0010034,2020-12-10,P025766,S005,C008073,1,0.0,0
T0010038,2020-12-03,P017668,S001,C002484,2,0.1,0
T0010042,2020-03-24,P016239,S001,C009948,2,0.0,1
T0010043,2020-09-30,P015091,S002,C024752,1,0.0,0
T0010044,2020-07-23,P031461,S005,,3,0.0,0
T0010051,2020-11-19,P005533,S004,C011668,3,0.0,0
T0010052,2020-02-02,P045957,S003,,2,0.0,0
T0010055,2020-06-14,P026828,S003,C006119,2,0.0,0
T0010056,2020-01-14,P049844,S004,C018191,1,0.2,0
T0010057,2020-01-15,P037451,S003,C009199,2,0.0,1
T0010059,2020-07-01,P035092,S002,C008818,2,,0
T0010072,2020-09-16,P016841,S004,C006434,1,0.0,0
T0010074,2020-10-20,P006618,S002,,4,0.1,0
T0010081,2020-12-23,P009931,S005,C022276,4,0.2,0
T0010084,2020-03-18,P030554,S003,C024594,1,,0
T0010090,2020-06-29,P038577,S004,C006751,4,0.0,0
T0010097,2020-01-10,P032481,S001,C005100,1,0.1,0
T0010101,2020-08-28,P017937,S001,C021359,3,0.0,0
T0010103,2020-07-14,P010566,S005,C017301,3,0.0,0
T0010117,2020-04-18,P043195,S001,C015284,3,0.1,1
T0010119,2020-08-18,P000165,S003,C004520,3,0.0,0
T0010121,2020-11-01,P014571,S003,C005211,3,0.0,0
T0010126,2020-12-27,P041309,S001,C015270,2,0.2,0
T0010127,2020-11-23,P014633,S002,C007782,1,0.0,0
T0010129,2020-03-29,P003923,S005,C011925,1,0.2,0
T0010130,2020-04-20,P036910,S004,C018985,3,0.2,0
T0010143,2020-03-29,P009263,S003,C012170,4,0.0,1
T0010144,2020-08-01,P026516,S002,C014196,2,0.0,0
T0010146,2020-04-17,P027152,S002,C000031,3,0.1,0
T0010148,2020-12-26,P028464,S003,C001129,4,,0
T0010149,2020-11-19,P017814,S003,C020892,1,0.0,1
T0010151,2020-02-29,P025674,S003,C021418,4,0.1,0
T0010154,2020-08-25,P003841,S003,C016144,3,0.0,0
T0010155,2020-05-25,P036931,S001,C010257,3,0.0,0
T0010169,2020-08-13,P012729,S001,C023082,2,0.1,0
T0010172,2020-07-19,P037980,S004,C001231,4,0.2,0
T0010181,2020-05-30,P039837,S004,C019528,4,0.1,0
T0010185,2020-04-21,P031548,S005,C014402,1,0.0,0
T0010188,2020-10-23,P023925,S002,C014280,3,0.0,0
T0010192,2020-12-30,P018514,S001,C003554,3,0.0,0
T0010195,2020-10-06,P017118,S002,C003934,1,0.1,0
T0010204,2020-09-17,P045465,S004,,4,0.0,0
T0010205,2020-03-06,P019463,S001,C018178,4,0.2,0
T0010208,2020-05-02,P014427,S004,C024197,4,0.3,0
T0010210,2020-10-06,P038967,S001,C010202,3,0.0,0
T0010211,2020-08-15,P012258,S004,C010144,1,0.0,0
T0010216,2020-12-16,P024356,S005,C009928,3,0.0,0
T0010223,2020-11-17,P023977,S001,C018135,3,0.0,0
T0010228,2020-12-14,P048842,S001,C001132,1,0.1,0
T0010233,2020-06-26,P037927,S003,C020718,4,0.0,0
T0010245,2020-01-30,P009833,S004,C012729,2,0.2,0
T0010258,2020-11-01,P038879,S002,C014134,2,0.0,1
T0010260,2020-01-11,P003294,S001,C022843,3,0.0,0
T0010262,2020-03-31,P044623,S002,C017137,2,,1
T0010263,2020-03-23,P005388,S003,C021047,1,0.1,0
T0010268,2020-03-09,P018055,S003,C016883,4,0.0,0
T0010277,2020-07-19,P026422,S001,C014686,2,0.3,0
T0010281,2020-06-19,P024190,S002,C002670,1,0.0,0
T0010284,2020-01-26,P031298,S002,C009048,1,0.0,0
T0010289,2020-09-28,P002429,S005,C006436,4,0.1,0
T0010294,2020-07-04,P009566,S004,C014239,4,0.2,0
T0010295,2020-02-02,P042077,S003,C018312,4,0.0,0
T0010299,2020-11-27,P046423,S002,C003598,2,0.0,0
T0010306,2020-02-19,P032877,S005,C003795,3,0.0,0
T0010310,2020-10-10,P011443,S002,C009027,3,0.0,0
T0010322,2020-01-03,P048581,S002,C023585,2,0.0,0
T0010325,2020-05-24,P041711,S003,C013852,3,,0
T0010330,2020-03-07,P029528,S003,C005907,3,0.0,0
T0010343,2020-06-14,P030115,S005,C005005,2,0.0,0
T0010348,2020-04-22,P025710,S002,C003416,3,0.0,0
T0010353,2020-04-15,P026303,S004,C007125,4,0.0,0
T0010354,2020-08-15,P006444,S003,C022078,3,0.2,0
T0010359,2020-03-24,P004321,S001,C005349,3,0.0,0
T0010362,2020-12-24,P005065,S001,C011782,4,0.0,0
T0010366,2020-05-17,P033752,S002,C015507,4,0.0,1
T0010371,2020-10-10,P000255,S002,C009680,3,0.2,0
T0010375,2020-08-20,P008541,S004,C004260,4,0.0,0
T0010395,2020-04-21,P023830,S002,C003038,2,0.2,0
T0010396,2020-05-09,P027783,S004,C008180,2,0.0,0
T0010404,2020-09-08,P032771,S005,C021089,2,0.0,0
T0010420,2020-05-14,P012750,S005,C019966,3,0.2,0
T0010425,2020-06-27,P021708,S004,C024571,4,0.0,0
T0010426,2020-06-13,P048354,S003,C021414,4,0.2,0
T0010430,2020-06-06,P002461,S005,C008177,3,0.1,0
T0010431,2020-08-11,P019903,S005,C021234,2,0.0,0
T0010432,2020-12-03,P023930,S003,C014325,1,0.1,0
T0010434,2020-08-17,P000704,S002,C007451,2,0.0,0
T0010436,2020-10-30,P035873,S001,C012457,1,,0
T0010438,2020-11-04,P005871,S004,C001995,2,0.0,1
T0010443,2020-02-16,P027513,S003,C011115,3,0.2,0
T0010448,2020-09-27,P021508,S003,C024991,1,0.0,0
T0010455,2020-02-13,P014252,S005,C013866,3,0.0,0
T0010458,2020-05-08,P043252,S002,C014923,1,0.2,0
T0010459,2020-02-15,P039199,S001,C010280,2,0.0,0
T0010485,2020-09-27,P039366,S004,C022160,4,0.0,0
T0010488,2020-12-17,P030084,S003,C010850,2,0.1,0
T0010497,2020-04-06,P008198,S001,C023299,3,0.3,0
T0010498,2020-10-30,P004878,S002,C024050,1,,0
T0010502,2020-12-06,P035415,S003,C014716,2,0.2,0
T0010504,2020-11-25,P034538,S004,C005006,1,0.0,0
T0010509,2020-12-25,P034598,S005,C017311,4,0.0,0
T0010515,2020-11-10,P005668,S001,C016619,2,0.1,0
T0010516,2020-11-26,P018274,S002,C018222,1,0.2,0
T0010518,2020-08-27,P006160,S004,C004150,4,0.2,0
T0010519,2020-03-25,P024224,S002,C006035,3,0.0,0
T0010522,2020-09-16,P001919,S002,C008090,1,0.0,0
T0010530,2020-03-12,P001014,S004,C016196,4,0.0,0
T0010534,2020-10-29,P048951,S001,C023661,4,0.0,0
T0010538,2020-11-28,P034542,S005,C019936,3,0.0,0
T0010541,2020-09-05,P009914,S004,C008984,1,,0
T0010542,2020-02-21,P005838,S003,C022829,1,0.2,0
T0010546,2020-10-24,P018188,S002,C018795,3,0.0,0
T0010549,2020-11-15,P042365,S002,C020599,3,0.0,0
T0010550,2020-01-09,P017169,S005,C017120,4,0.1,0
T0010563,2020-10-28,P013638,S005,C003091,1,0.1,0
T0010570,2020-08-18,P018095,S002,,3,0.1,1
T0010573,2020-03-23,P000025,S005,C011674,2,0.1,0
