transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0014412,2023-06-04,P017923,S002,C000686,1,0.1,0
T0014422,2023-12-01,P016895,S002,,4,0.0,0
T0014429,2023-05-17,P005346,S002,C015694,1,0.3,0
T0014434,2023-12-03,P041703,S001,C002090,4,0.1,0
T0014440,2023-06-20,P005037,S004,C021067,2,0.0,0
T0014441,2023-11-06,P016431,S004,C019849,3,0.0,0
T0014442,2023-09-11,P016513,S004,,3,0.2,0
T0014447,2023-09-14,P006530,S004,C010230,4,0.0,0
T0014450,2023-07-30,P012513,S005,C012176,3,0.0,0
T0014454,2023-07-21,P042127,S002,C012883,4,0.0,0
T0014461,2023-10-20,P043908,S001,C022135,2,0.0,0
T0014464,2023-05-27,P023437,S003,C020795,3,0.0,0
T0014468,2023-06-08,P000255,S003,C023581,1,0.0,0
T0014474,2023-09-10,P035605,S005,C015460,2,0.0,0
T0014476,2023-12-03,P029856,S002,C000863,4,0.0,0
T0014481,2023-05-28,P034192,S004,C010639,2,0.0,0
T0014483,2023-12-29,P011645,S002,C011636,1,0.2,0
T0014488,2023-03-17,P025641,S005,C000969,4,0.0,0
T0014500,2023-10-10,P029994,S004,C007654,4,0.0,0
T0014501,2023-01-28,P007114,S004,C015157,1,0.0,0
T0014508,2023-09-19,P033811,S003,C021359,1,0.2,0
T0014509,2023-01-12,P022331,S002,C015534,4,0.1,0
T0014515,2023-09-13,P014295,S002,C021981,4,0.0,0
T0014516,2023-12-04,P025182,S001,C013207,4,0.2,0
T0014530,2023-09-25,P000711,S004,C002115,1,0.1,0
T0014532,2023-10-05,P032093,S003,C013614,1,0.0,1
T0014534,2023-09-24,P028757,S002,C001939,4,0.0,0
T0014537,2023-07-21,P036283,S004,C024825,2,0.0,0
T0014542,2023-11-17,P022636,S001,C014233,1,0.2,0
T0014546,2023-03-25,P030761,S004,C004171,3,0.0,1
T0014548,2023-05-15,P048750,S005,C008344,3,0.0,0
T0014550,2023-08-11,P010575,S002,C002310,2,0.2,0
T0014558,2023-09-01,P009017,S002,C017923,4,0.1,0
T0014559,2023-08-08,P003984,S005,C015568,1,0.0,0
T0014561,2023-02-24,P048671,S005,C020663,4,0.1,0
T0014575,2023-04-27,P019361,S004,,1,0.1,0
T0014579,2023-03-19,P028976,S003,C004418,3,0.0,1
T0014585,2023-03-27,P032705,S005,C001277,2,,0
T0014590,2023-04-23,P020391,S003,C006973,2,0.0,0
T0014591,2023-01-01,P042081,S003,C020609,3,0.1,0
T0014600,2023-10-23,P041952,S002,C002061,3,0.0,0
T0014604,2023-09-21,P038630,S002,C007935,4,0.0,0
T0014605,2023-05-17,P027057,S005,,4,0.0,1
T0014606,2023-04-24,P013619,S005,C002685,3,0.0,0
T0014611,2023-01-07,P044815,S003,C006343,3,0.0,0
T0014621,2023-10-24,P017507,S005,C001031,2,0.1,0
T0014624,2023-05-16,P011491,S002,C018025,3,0.3,0
T0014628,2023-09-24,P042552,S004,C007919,4,0.0,1
T0014632,2023-12-10,P000270,S001,C021172,2,0.1,0
T0014634,2023-05-11,P019128,S001,C001029,2,0.0,0
T0014638,2023-11-11,P002324,S003,C007369,1,0.0,0
T0014642,2023-12-17,P040620,S002,C023899,3,0.1,0
T0014643,2023-03-21,P034563,S002,C011433,2,0.1,0
T0014645,2023-07-16,P032791,S001,C003392,1,0.1,0
T0014650,2023-12-13,P031958,S004,C013873,2,0.0,0
T0014663,2023-12-05,P013283,S005,C006908,1,0.0,0
T0014675,2023-09-12,P011868,S001,C022022,2,0.2,0
T0014679,2023-01-27,P002900,S003,C004594,2,0.0,0
T0014683,2023-10-20,P020167,S004,C024511,4,0.1,0
T0014694,2023-11-27,P012269,S002,C022837,2,0.0,0
T0014696,2023-12-06,P003994,S005,C011947,3,0.1,0
T0014698,2023-01-27,P016402,S001,C014339,1,0.0,0
T0014705,2023-04-03,P030650,S005,C014307,2,0.1,0
T0014710,2023-12-24,P037073,S005,C000108,1,0.0,0
T0014713,2023-09-02,P009254,S004,C002255,4,,0
T0014715,2023-03-28,P047697,S002,C023145,1,0.0,0
T0014718,2023-11-26,P034730,S004,C021946,1,0.0,0
T0014728,2023-08-26,P006758,S001,C007657,3,0.0,1
T0014733,2023-03-24,P036129,S002,C013704,2,0.0,0
T0014735,2023-10-21,P030184,S005,C006450,3,,1
T0014741,2023-10-23,P010029,S005,C016134,4,0.0,1
T0014752,2023-08-24,P027980,S004,C006246,1,0.0,0
T0014754,2023-04-30,P043063,S003,C019864,2,0.0,0
T0014757,2023-07-08,P011302,S005,C001727,1,0.1,0
T0014767,2023-11-09,P031331,S001,C003848,1,0.0,1
T0014768,2023-05-05,P003322,S004,C014450,3,0.1,1
T0014770,2023-08-29,P007367,S005,C011483,4,,0
T0014774,2023-11-17,P002347,S005,C010560,2,0.2,1
T0014776,2023-10-05,P025724,S001,C021475,1,0.0,0
T0014777,2023-09-10,P010457,S004,C023251,1,0.1,0
T0014783,2023-08-24,P042695,S002,C004977,4,0.1,0
T0014786,2023-07-19,P045672,S003,C017998,4,0.0,0
T0014787,2023-08-30,P020802,S003,C005396,4,0.0,0
T0014796,2023-08-06,P032487,S005,C022995,4,0.0,0
T0014797,2023-10-01,P035152,S005,C024425,1,0.0,0
T0014801,2023-04-16,P009740,S003,C010651,2,0.1,0
T0014802,2023-03-19,P022426,S004,C014054,3,0.0,0
T0014803,2023-03-18,P010560,S004,C014600,2,0.0,0
T0014806,2023-11-21,P008151,S004,C018938,2,0.0,0
T0014810,2023-04-29,P037542,S005,C000325,2,0.1,0
T0014814,2023-08-13,P023146,S003,C004576,4,0.0,0
T0014815,2023-12-10,P020182,S001,C023859,3,0.1,0
T0014818,2023-03-16,P048702,S003,C017194,3,0.0,1
T0014826,2023-01-05,P035547,S003,C022204,2,0.0,0
T0014830,2023-12-06,P024460,S001,C008950,1,0.0,0
T0014833,2023-02-12,P002355,S004,C003278,4,,0
T0014835,2023-01-03,P019280,S003,C018257,4,0.3,0
T0014843,2023-04-12,P024176,S004,C009627,1,0.2,1
T0014844,2023-01-08,P025089,S004,C001206,3,0.0,0
T0014848,2023-08-27,P001686,S002,C001602,3,0.0,0
T0014853,2023-09-10,P025322,S001,C011443,4,0.1,1
T0014857,2023-05-11,P002317,S002,C014167,4,0.1,0
T0014858,2023-11-24,P007694,S003,C012925,3,0.1,1
T0014861,2023-02-10,P001844,S002,C000278,2,0.1,0
T0014868,2023-03-23,P045651,S001,C024805,3,0.0,1
T0014870,2023-08-29,P049744,S003,C020266,1,0.3,0
T0014873,2023-02-25,P002870,S004,C020706,1,0.2,0
T0014883,2023-01-19,P029257,S005,C009648,3,0.0,0
T0014886,2023-09-09,P015317,S004,C016192,3,0.1,0
T0014894,2023-09-11,P014306,S001,C002161,2,0.0,0
T0014898,2023-03-27,P020428,S002,C022196,2,0.1,0
T0014900,2023-11-24,P019442,S004,C021579,2,0.1,0
T0014904,2023-05-26,P002094,S002,C006276,2,0.0,0
T0014905,2023-01-07,P021008,S001,C014612,2,0.1,0
T0014908,2023-11-09,P030910,S001,C008844,2,0.0,0
T0014910,2023-09-19,P021917,S002,C002983,1,0.2,0
T0014922,2023-05-18,P048071,S005,C024281,3,0.2,0
T0014923,2023-02-04,P012316,S004,C023813,4,0.0,0
T0014925,2023-04-26,P017244,S005,C008255,2,0.0,1
T0014930,2023-06-28,P037646,S001,C006213,1,0.1,0
T0014933,2023-01-31,P033838,S005,C012726,4,0.0,1
T0014937,2023-08-23,P012063,S003,C004032,2,,0
T0014943,2023-10-17,P014584,S004,C006294,2,0.0,0
T0014945,2023-11-23,P002919,S001,C008206,2,0.0,1
T0014947,2023-01-02,P024144,S004,C012484,4,0.0,0
T0014950,2023-07-13,P012305,S002,C013260,2,,0
T0014953,2023-07-20,P014586,S002,C009281,3,0.0,0
T0014954,2023-11-28,P005776,S001,C000516,1,0.0,0
T0014955,2023-08-15,P013901,S005,C016421,2,0.0,0
T0014959,2023-02-28,P037488,S002,C002494,2,0.0,0
T0014960,2023-09-08,P048845,S002,C003515,4,0.0,0
T0014961,2023-08-19,P020371,S001,C012401,2,0.0,0
T0014964,2023-05-23,P035168,S001,C020745,2,0.0,0
T0014974,2023-05-21,P011420,S004,C014900,1,0.1,0
T0014981,2023-11-01,P032773,S004,,3,0.0,0
T0014982,2023-01-28,P032444,S005,C023951,1,0.0,0
T0014986,2023-08-04,P023240,S003,C021915,4,,0
T0015010,2023-04-20,P024564,S004,C024867,4,,0
T0015017,2023-12-05,P026435,S005,C020197,3,0.1,0
T0015018,2023-03-17,P010577,S004,C009543,3,0.1,0
T0015021,2023-02-03,P024719,S002,C004166,3,0.0,0
T0015023,2023-05-29,P047788,S004,C013467,4,0.0,0
T0015034,2023-10-20,P010360,S004,C016844,4,0.1,0
T0015037,2023-02-03,P031989,S004,C010837,1,0.1,0
T0015038,2023-05-02,P008234,S001,C010720,1,0.2,0
T0015043,2023-04-28,P019978,S005,C022777,1,0.2,0
T0015047,2023-11-07,P043791,S003,C022585,3,0.0,1
T0015049,2023-12-31,P035751,S004,C008134,3,0.1,0
T0015051,2023-09-08,P032167,S004,C010586,2,0.1,0
T0015055,2023-03-08,P009379,S004,C007975,4,0.0,0
T0015060,2023-08-02,P045998,S005,C020891,1,0.0,0
T0015062,2023-12-19,P022939,S003,C014172,2,0.0,0
T0015065,2023-10-20,P005527,S999,C004154,2,0.0,1
T0015066,2023-05-31,P002243,S004,C006358,1,0.0,1
T0015068,2023-12-18,P009489,S005,C003916,4,0.0,1
T0015085,2023-07-25,P019285,S002,C016946,2,0.0,0
T0015094,2023-07-23,P038602,S002,C016928,1,0.2,0
T0015101,2023-03-24,P045920,S004,C009990,4,0.0,0
T0015106,2023-02-08,P040801,S001,C010455,2,0.0,1
T0015112,2023-10-18,P021602,S005,C017479,1,0.0,0
T0015119,2023-11-04,P011317,S005,C013648,1,0.0,0
T0015120,2023-10-18,P049072,S003,C019119,1,0.1,0
T0015123,2023-11-30,P018665,S004,C001754,4,0.0,0
T0015127,2023-06-16,P019221,S003,C012403,4,0.0,0
T0015134,2023-12-09,P043274,S005,C002360,4,0.0,0
T0015140,2023-09-16,P046857,S005,C010208,3,,0
T0015144,2023-11-01,P028118,S004,C004154,3,0.1,0
T0015145,2023-06-01,P031699,S002,C018301,3,0.0,0
T0015147,2023-05-28,P034441,S003,C013424,2,0.3,0
T0015150,2023-10-13,P038529,S004,C022521,4,0.0,0
T0015170,2023-10-22,P028587,S001,C005127,2,0.0,0
T0015173,2023-01-09,P039557,S004,C004822,1,0.1,0
T0015186,2023-07-16,P001140,S003,C007701,4,0.0,0
T0015187,2023-03-10,P001903,S004,C024315,2,0.3,0
T0015191,2023-08-09,P017057,S003,C003224,2,0.2,0
T0015196,2023-06-19,P006477,S004,C021454,3,0.3,0
T0015202,2023-06-14,P008385,S001,C020272,1,0.0,0
T0015230,2023-09-06,P016788,S003,C007084,2,0.0,0
T0015240,2023-01-03,P040421,S004,C005212,4,0.0,0
T0015245,2023-09-06,P022102,S002,C019777,4,0.0,0
T0015257,2023-12-23,P029544,S001,C001360,1,0.1,0
T0015270,2023-09-26,P044501,S004,C014487,3,0.0,1
T0015273,2023-09-24,P015959,S001,C020391,2,0.0,0
T0015278,2023-01-31,P022472,S001,C015713,1,0.2,0
T0015281,2023-10-28,P005895,S005,C012698,3,0.0,0
T0015307,2023-11-02,P012970,S005,C000497,4,0.0,0
T0015310,2023-10-21,P010525,S004,C013456,3,0.2,0
T0015314,2023-05-07,P026536,S004,C018638,2,0.1,0
T0015326,2023-06-18,P045018,S002,C003542,3,0.0,0
T0015337,2023-12-06,P040083,S005,C023833,1,0.0,0
T0015339,2023-09-26,P044593,S002,C013330,4,0.0,0
T0015344,2023-12-17,P010518,S003,C004531,4,0.0,0
T0015348,2023-12-06,P022326,S005,C012539,4,0.1,0
T0015351,2023-06-05,P027852,S001,C019822,4,0.1,0
T0015355,2023-04-25,P006764,S001,C015045,2,0.0,0
T0015356,2023-07-12,P001580,S005,C010421,4,,0
T0015357,2023-07-23,P028995,S002,C016691,1,0.1,0
T0015369,2023-06-16,P020110,S001,C013340,2,0.0,0
T0015378,2023-12-04,P035116,S001,C024554,4,0.0,0
T0015379,2023-07-21,P008066,S002,C013085,3,0.0,0
T0015388,2023-08-11,P033513,S004,C020885,3,0.0,0
T0015396,2023-12-28,P043298,S002,C003489,3,0.0,0
T0015405,2023-09-14,P017742,S004,C006882,1,0.0,0
T0015412,2023-05-27,P047786,S001,C000048,3,0.1,0
T0015423,2023-10-02,P042643,S005,,1,0.0,1
T0015425,2023-10-30,P030125,S003,C015560,1,0.0,0
T0015426,2023-02-04,P035310,S002,C021470,3,0.3,1
T0015437,2023-04-21,P018385,S001,C023770,2,0.1,0
T0015439,2023-05-23,P007565,S004,C006600,3,0.2,0
T0015442,2023-08-24,P048757,S001,C014560,1,0.0,0
T0015445,2023-04-11,P003088,S003,C023273,1,0.0,0
T0015451,2023-07-13,P045559,S004,C018840,3,0.0,0
T0015453,2023-05-17,P030451,S002,C008804,2,0.1,0
T0015456,2023-04-16,P004937,S001,C015120,4,0.1,0
T0015458,2023-09-02,P036227,S005,,4,0.1,0
T0015462,2023-12-14,P045451,S005,C001580,3,0.1,0
T0015466,2023-01-24,P029719,S002,C009667,4,0.0,1
T0015467,2023-06-21,P042468,S003,C003385,2,0.1,0
T0015481,2023-02-01,P003658,S001,C009300,4,0.1,0
T0015482,2023-12-28,P029895,S003,C016208,3,0.0,0
T0015489,2023-02-21,P024119,S004,C019274,1,0.1,0
T0015493,2023-07-13,P031811,S005,C000016,4,0.1,0
T0015505,2023-05-12,P037880,S003,C013290,2,0.1,0
T0015507,2023-11-27,P015778,S001,C023214,3,0.1,0
T0015511,2023-03-05,P046290,S005,C000295,4,0.0,0
T0015514,2023-11-21,P047455,S005,C016812,4,0.0,0
T0015520,2023-11-03,P008311,S003,,2,0.0,0
T0015530,2023-02-25,P007177,S003,C010554,1,0.0,0
T0015534,2023-05-28,P021417,S002,C021552,2,0.0,0
T0015540,2023-03-17,P023058,S003,C006205,4,0.0,0
T0015542,2023-04-27,P028413,S005,C005167,2,0.0,0
T0015543,2023-11-27,P003383,S004,C001394,1,0.2,0
T0015550,2023-12-20,P023296,S005,C004168,3,0.2,0
T0015558,2023-12-21,P045665,S003,C003800,1,0.0,0
T0015560,2023-02-04,P001958,S001,C019760,2,0.0,1
T0015569,2023-08-02,P014805,S003,C005924,2,0.0,0
T0015578,2023-08-08,P018208,S001,C006477,4,0.0,0
T0015585,2023-08-21,P008669,S004,C010300,4,0.0,0
T0015587,2023-07-19,P038805,S004,C018395,2,0.0,0
T0015588,2023-05-24,P023328,S003,C018186,3,0.0,0
T0015592,2023-12-15,P037288,S004,C010274,3,0.0,0
T0015594,2023-01-29,P023235,S005,C005506,3,0.1,0
T0015599,2023-06-06,P013870,S004,C001323,2,0.2,0
T0015603,2023-07-05,P034723,S005,C011446,3,0.0,0
T0015614,2023-01-05,P046495,S003,C004186,2,0.1,0
T0015615,2023-09-08,P003465,S004,C019406,4,0.0,0
T0015619,2023-04-09,P003556,S004,C023986,1,0.0,1
T0015623,2023-11-10,P002336,S004,C001030,1,0.0,0
T0015625,2023-09-01,P017877,S002,C023792,3,0.0,0
T0015628,2023-07-06,P008570,S001,C005453,2,0.0,0
T0015629,2023-07-23,P025995,S002,C021366,1,0.0,0
T0015630,2023-05-22,P042356,S003,C020084,4,0.0,0
T0015631,2023-02-02,P034155,S003,C023370,4,0.0,0
T0015639,2023-04-06,P017041,S004,C015330,1,0.0,0
T0015640,2023-07-13,P011665,S002,C020402,2,0.0,0
T0015663,2023-03-12,P036527,S004,C003759,3,0.0,0
T0015667,2023-08-19,P004323,S003,C005559,3,0.0,0
T0015676,2023-11-08,P014308,S002,C023069,2,0.1,0
T0015677,2023-05-29,P006659,S001,C011840,4,,0
T0015685,2023-08-14,P020929,S003,C019787,3,0.1,0
T0015695,2023-05-20,P017651,S004,C004282,3,0.2,0
T0015705,2023-08-12,P008761,S002,C014614,1,0.2,0
T0015713,2023-07-08,P010451,S005,C018843,1,0.2,1
T0015714,2023-05-13,P048603,S002,C004521,1,0.0,0
T0015720,2023-01-15,P022131,S005,C003818,4,0.1,0
T0015725,2023-12-19,P045341,S003,C000529,3,0.0,0
T0015731,2023-02-26,P044904,S003,C024664,2,0.1,0
T0015741,2023-01-18,P023862,S003,C016340,2,0.0,0
T0015742,2023-11-18,P026863,S003,C021802,2,0.0,0
T0015744,2023-07-09,P030894,S005,C024488,2,0.0,0
T0015745,2023-01-18,P047635,S003,C012347,1,0.0,0
T0015751,2023-01-20,P000076,S002,C017553,3,0.2,0
T0015767,2023-09-04,P008105,S005,C023004,3,0.1,0
T0015771,2023-11-02,P008008,S002,C003208,3,0.0,0
T0015773,2023-11-07,P045922,S004,C013720,2,0.1,0
T0015786,2023-06-14,P029078,S003,C013811,2,0.0,0
T0015792,2023-05-23,P008696,S004,,4,0.0,0
T0015798,2023-05-13,P033662,S002,C020157,2,0.0,0
T0015800,2023-10-23,P036928,S003,C012162,2,,0
T0015803,2023-09-28,P025319,S001,C004743,2,0.2,0
T0015804,2023-11-08,P999999,S004,C022713,2,0.0,0
T0015806,2023-07-03,P037838,S003,C006003,3,0.2,0
T0015814,2023-09-17,P010761,S002,C003054,1,0.1,0
T0015818,2023-12-27,P023690,S001,C010792,2,0.1,0
T0015826,2023-09-05,P028285,S005,C019718,4,0.3,0
T0015839,2023-03-29,P037175,S002,C002623,3,,0
T0015855,2023-11-21,P023658,S004,C012550,2,0.1,0
T0015857,2023-05-17,P038908,S002,C007548,1,0.0,0
T0015859,2023-07-27,P042322,S005,C024324,2,0.1,0
T0015863,2023-09-01,P034820,S001,C011812,1,0.1,0
T0015867,2023-01-30,P039320,S004,C008453,3,0.0,0
T0015869,2023-01-08,P027050,S004,C012022,2,0.1,0
T0015873,2023-01-03,P019890,S003,C004526,4,0.3,0
T0015878,2023-04-04,P035605,S003,C008803,1,0.1,0
T0015882,2023-03-29,P035116,S002,C005673,2,0.0,0
T0015884,2023-11-21,P046414,S001,C008036,2,0.1,0
T0015888,2023-12-10,P038625,S005,C003679,3,0.1,0
T0015897,2023-02-17,P028229,S002,C003895,4,0.0,0
T0015915,2023-02-03,P006841,S005,C006176,3,0.0,0
T0015925,2023-11-25,P030332,S003,C005033,2,0.1,0
T0015926,2023-12-12,P012402,S002,C004268,1,0.0,1
T0015931,2023-11-26,P029155,S005,C006250,2,0.1,0
T0015935,2023-12-07,P015068,S003,C010884,2,0.1,0
T0015937,2023-09-19,P011114,S002,C019429,3,0.1,0
T0015938,2023-04-06,P038846,S001,C013242,2,0.1,0
T0015942,2023-05-01,P016709,S003,C020463,4,0.0,0
T0015953,2023-03-11,P030697,S003,C000309,4,0.0,0
T0015965,2023-12-01,P012340,S003,C020546,2,0.0,0
T0015973,2023-08-13,P025746,S004,C013637,2,0.0,0
T0015974,2023-11-24,P030220,S003,C002118,4,0.0,0
T0015981,2023-08-08,P039107,S004,C000312,2,0.0,0
T0015983,2023-05-22,P049307,S001,C012716,2,0.0,0
T0015992,2023-10-24,P008599,S001,C008847,2,,0
T0015995,2023-02-08,P035248,S004,C016561,3,0.1,1
T0015996,2023-12-27,P046292,S005,C024712,4,0.0,1
T0015999,2023-03-17,P014735,S004,C020015,2,0.1,0
T0016002,2023-12-23,P042526,S001,C003068,3,0.0,0
T0016014,2023-06-21,P011278,S003,C003617,1,0.3,0
T0016021,2023-02-19,P049174,S004,C003153,1,0.0,0
T0016022,2023-05-24,P020475,S002,C019066,3,0.0,0
T0016026,2023-11-19,P022079,S005,C005351,1,0.1,0
T0016030,2023-08-29,P002513,S002,C006159,1,0.3,0
T0016031,2023-08-07,P046656,S002,C012326,2,0.1,0
T0016039,2023-08-17,P004027,S004,C006552,3,0.0,0
T0016047,2023-05-20,P038565,S002,C010084,1,0.0,0
T0016055,2023-01-14,P036314,S005,C013246,2,0.2,0
T0016059,2023-05-07,P047158,S003,,4,0.2,1
T0016064,2023-02-03,P049238,S004,C001851,4,0.0,0
T0016066,2023-07-31,P039848,S001,C010268,4,0.1,0
T0016071,2023-03-13,P049187,S004,C022704,4,0.2,0
T0016072,2023-03-02,P010619,S003,C000963,4,0.1,0
T0016074,2023-02-28,P001998,S001,C024077,2,0.1,0
T0016095,2023-12-10,P041308,S002,C018781,1,0.1,0
T0016096,2023-10-13,P021605,S004,C003085,4,0.0,0
T0016108,2023-04-17,P008364,S002,C016478,3,0.0,0
T0016112,2023-04-15,P037620,S001,C014611,1,0.0,0
T0016119,2023-10-29,P007936,S003,C012305,4,0.1,0
T0016123,2023-07-05,P024959,S001,C024370,2,0.1,0
T0016130,2023-10-27,P024382,S005,C018909,4,0.0,1
T0016131,2023-09-01,P006504,S003,C019480,1,0.1,0
T0016139,2023-05-31,P035983,S004,C023437,4,0.1,0
T0016140,2023-08-27,P032570,S001,C000462,3,0.0,0
T0016150,2023-06-30,P036499,S001,C008070,3,0.0,1
T0016155,2023-12-30,P011384,S004,C023817,4,0.0,0
T0016157,2023-10-30,P002498,S004,C007113,4,0.0,0
T0016161,2023-06-04,P005364,S001,C000804,2,0.2,1
T0016162,2023-05-27,P008959,S004,C019642,4,0.1,0
T0016165,2023-03-07,P042051,S002,C014533,1,0.0,1
T0016166,2023-07-09,P006866,S005,C000685,1,,1
T0016175,2023-01-25,P047159,S001,C003422,3,0.0,0
T0016189,2023-03-26,P037178,S002,C001051,3,0.0,1
T0016195,2023-12-26,P014088,S004,C024017,1,0.0,0
T0016204,2023-08-24,P008406,S002,C015669,4,0.1,1
T0016207,2023-03-10,P022649,S002,C016620,1,0.0,0
T0016216,2023-06-23,P030750,S005,C021221,2,0.1,0
T0016217,2023-10-25,P031033,S002,C017558,3,0.0,1
T0016223,2023-07-03,P042380,S003,C001828,1,0.0,0
T0016227,2023-10-29,P039313,S001,C005064,3,0.0,0
T0016234,2023-10-29,P045291,S004,C014513,4,0.1,0
T0016236,2023-06-25,P043438,S004,C004043,1,0.0,0
T0016237,2023-08-11,P008822,S001,C004705,3,0.0,0
T0016242,2023-12-04,P010462,S004,C016004,1,0.0,0
T0016244,2023-02-22,P001840,S004,C015973,2,0.0,0
T0016252,2023-03-13,P008834,S002,C000827,1,0.1,0
T0016260,2023-10-02,P012628,S005,C019006,4,0.0,0
T0016265,2023-08-08,P005060,S002,C000941,3,0.2,0
T0016283,2023-05-22,P048195,S002,C001298,2,0.0,0
T0016286,2023-12-09,P029223,S004,C023424,3,0.0,0
T0016293,2023-01-21,P016303,S999,C023942,1,0.1,0
T0016297,2023-08-04,P043516,S003,C016348,4,0.3,0
T0016300,2023-03-09,P012417,S002,C014540,1,0.0,0
T0016302,2023-05-16,P030471,S005,C004235,4,0.0,0
T0016317,2023-11-01,P014739,S005,C007051,4,0.1,0
T0016321,2023-07-25,P002104,S003,,2,0.3,0
T0016331,2023-12-29,P025982,S001,C024323,4,0.0,0
T0016337,2023-10-03,P018357,S003,C001582,1,0.0,0
T0016353,2023-01-01,P018614,S001,C007227,1,0.2,0
T0016354,2023-11-11,P007333,S004,C011345,3,0.0,0
T0016357,2023-11-27,P009746,S003,C024147,1,0.0,0
T0016360,2023-11-20,P017289,S004,C023707,1,,0
T0016361,2023-03-14,P001963,S002,C024738,1,0.2,0
T0016365,2023-02-22,P041869,S002,,2,0.0,0
T0016367,2023-05-07,P011192,S002,C003417,1,0.2,0
T0016371,2023-09-29,P035373,S003,C023177,1,0.0,0
T0016372,2023-03-30,P020882,S001,C021508,1,0.0,1
T0016373,2023-06-16,P007018,S003,C010026,2,0.0,0
T0016376,2023-09-22,P041270,S001,C001394,2,,0
T0016393,2023-10-12,P011030,S001,C009209,4,0.0,0
T0016403,2023-07-23,P027093,S001,C017639,4,0.2,0
T0016405,2023-08-01,P032974,S005,C017295,1,0.0,1
T0016406,2023-03-30,P049927,S003,C017217,1,0.0,0
T0016413,2023-11-27,P026841,S001,C001454,3,0.0,0
T0016414,2023-01-23,P008955,S003,C024088,3,0.1,0
T0016417,2023-05-15,P022657,S002,C011426,3,0.2,0
T0016423,2023-10-23,P041005,S003,,4,0.0,1
T0016424,2023-03-27,P048721,S001,C003765,2,0.0,0
T0016436,2023-12-03,P049882,S002,C007580,1,0.1,1
T0016438,2023-08-21,P011633,S005,C016746,1,0.1,0
T0016445,2023-01-15,P031992,S001,C003082,3,0.0,0
T0016456,2023-02-06,P034576,S003,C024804,2,,0
T0016457,2023-05-03,P034657,S004,C019818,1,0.0,0
T0016459,2023-01-16,P031160,S004,C002036,1,0.0,0
T0016464,2023-09-12,P038241,S002,C013436,3,0.2,0
T0016465,2023-11-11,P044989,S002,C007625,4,0.0,0
T0016466,2023-10-25,P009527,S004,C009396,2,0.0,0
T0016468,2023-07-22,P038805,S002,C021412,4,0.0,0
T0016470,2023-12-08,P029171,S001,C009338,1,0.0,0
T0016471,2023-06-24,P999999,S001,C004816,2,0.0,0
T0016479,2023-08-23,P027341,S002,C021299,1,0.0,0
T0016481,2023-06-16,P024073,S003,C017254,4,0.3,0
T0016487,2023-07-01,P010463,S002,C015029,1,0.1,0
T0016488,2023-01-20,P048054,S002,C003436,4,0.3,0
T0016490,2023-07-21,P044433,S001,C022656,1,0.0,0
T0016493,2023-04-05,P032364,S004,,1,0.1,0
T0016496,2023-09-29,P028290,S003,C010724,4,0.2,0
T0016504,2023-02-03,P007315,S005,C001558,2,,0
T0016516,2023-08-13,P002531,S005,C005381,1,0.0,0
T0016517,2023-12-12,P035914,S001,,4,0.0,0
T0016529,2023-09-10,P046539,S004,C012432,4,0.2,0
T0016535,2023-10-10,P010689,S003,C012587,2,0.0,0
T0016550,2023-05-13,P039227,S002,C015140,3,0.0,0
T0016554,2023-03-17,P017575,S004,C001763,4,0.0,0
T0016557,2023-02-12,P015514,S005,C024720,2,0.1,0
T0016560,2023-06-16,P035983,S005,C018018,4,0.1,0
T0016561,2023-08-12,P024164,S005,C009271,3,0.0,0
T0016566,2023-03-29,P015562,S003,C024182,2,0.0,0
T0016569,2023-07-27,P024523,S003,C009411,4,0.1,0
T0016580,2023-12-25,P041968,S001,C012065,3,0.2,0
T0016585,2023-07-17,P040786,S002,C014596,4,0.1,0
T0016586,2023-03-27,P044131,S004,C020680,2,0.0,0
T0016591,2023-07-08,P021530,S003,C006023,4,0.1,0
T0016594,2023-02-06,P013898,S001,C008815,3,0.0,0
T0016603,2023-07-11,P043311,S001,C018773,2,0.0,0
T0016605,2023-04-30,P007601,S001,C008794,1,0.0,0
T0016608,2023-06-19,P030803,S001,C013638,2,0.0,0
T0016609,2023-12-20,P031591,S003,C024603,1,0.0,0
T0016610,2023-01-18,P046841,S001,C006475,3,0.3,0
T0016612,2023-03-17,P024751,S003,C017249,4,0.2,0
T0016619,2023-07-23,P026805,S001,C002466,2,0.0,0
T0016620,2023-07-17,P040929,S002,C016239,3,0.2,0
T0016625,2023-08-29,P026361,S003,C011378,2,0.0,1
T0016629,2023-01-01,P023895,S004,C018645,1,0.0,0
T0016639,2023-09-12,P046660,S003,C017205,4,0.1,0
T0016644,2023-07-08,P044400,S005,C023633,4,0.1,0
T0016646,2023-07-31,P012148,S005,C018024,3,0.0,0
T0016647,2023-04-01,P029970,S004,C020923,1,0.0,0
T0016652,2023-05-05,P017706,S005,C004694,2,0.0,0
T0016674,2023-07-05,P026154,S002,C015233,2,0.0,0
T0016677,2023-11-08,P017500,S001,C006875,2,0.0,1
T0016682,2023-07-21,P012809,S004,C006528,1,0.1,0
T0016690,2023-09-12,P000259,S002,C024240,4,0.1,0
T0016691,2023-03-07,P040536,S002,C008351,2,0.0,0
T0016692,2023-07-16,P022456,S001,C005563,3,0.0,0
T0016693,2023-05-27,P042896,S004,C009554,1,0.3,0
