transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0009247,2021-11-11,P006684,S003,C004346,1,0.0,0
T0009249,2021-02-09,P038062,S005,C007538,1,0.0,0
T0009268,2021-09-27,P028980,S005,C005867,3,0.0,0
T0009275,2021-04-19,P001578,S001,C024110,4,0.0,0
T0009276,2021-04-03,P017930,S003,C019503,2,0.1,0
T0009280,2021-06-12,P035926,S001,C009982,2,0.0,0
T0009283,2021-01-10,P024204,S001,C003978,3,0.1,0
T0009286,2021-11-07,P013569,S002,C009809,4,0.1,0
T0009290,2021-10-27,P046477,S005,C011762,2,0.0,0
T0009297,2021-12-20,P019320,S003,,1,0.0,0
T0009302,2021-08-01,P030116,S005,C012330,1,0.1,0
T0009304,2021-12-14,P001954,S005,C003173,2,0.2,0
T0009315,2021-10-29,P020408,S002,C020338,1,0.0,0
T0009320,2021-09-10,P041748,S004,C012095,3,0.2,0
T0009326,2021-05-03,P012520,S001,C006394,1,0.2,0
T0009328,2021-05-14,P036558,S001,,3,0.0,0
T0009334,2021-11-28,P000502,S004,C006001,1,0.0,0
T0009335,2021-03-02,P003129,S002,,1,0.0,0
T0009344,2021-12-01,P034213,S002,C015582,4,0.3,0
T0009347,2021-04-28,P041719,S003,C001275,4,0.0,0
T0009361,2021-10-28,P024165,S003,C004287,2,0.0,0
T0009367,2021-09-22,P029254,S004,C017920,2,0.2,0
T0009378,2021-11-01,P007847,S002,C020047,4,0.0,1
T0009384,2021-03-21,P011723,S005,C019422,3,0.0,0
T0009399,2021-08-19,P039072,S001,C009883,1,0.1,0
T0009404,2021-02-04,P033067,S001,C009935,3,0.0,1
T0009405,2021-02-25,P041396,S003,C008052,4,0.0,0
T0009408,2021-10-10,P027226,S003,C014610,3,0.0,0
T0009409,2021-09-05,P036564,S001,C023151,2,0.0,0
T0009413,2021-09-15,P024737,S001,C012412,4,0.0,0
T0009416,2021-12-06,P034813,S002,C009532,4,0.0,0
T0009426,2021-08-25,P013846,S005,C005830,2,0.2,1
T0009438,2021-07-31,P003400,S005,C009320,3,0.0,0
T0009441,2021-04-26,P014645,S002,C005465,3,0.2,0
T0009447,2021-10-13,P030427,S004,C021204,1,0.0,0
T0009454,2021-03-08,P015261,S002,C015229,3,0.0,0
T0009459,2021-01-20,P030044,S004,C002179,1,0.0,0
T0009467,2021-08-13,P002794,S001,C023070,3,0.1,0
T0009495,2021-01-03,P007240,S004,,1,0.0,0
T0009503,2021-12-28,P024813,S001,C014668,3,,0
T0009504,2021-04-07,P023174,S002,C007592,4,0.0,0
T0009505,2021-01-15,P029193,S004,C012009,3,0.0,0
T0009513,2021-04-29,P008394,S001,C014101,2,0.0,0
T0009516,2021-07-05,P030563,S002,C005180,2,,0
T0009539,2021-07-26,P027641,S001,C001035,2,0.0,0
T0009547,2021-05-17,P018134,S002,C019684,2,0.3,0
T0009559,2021-10-01,P007368,S005,C014270,2,0.1,0
T0009562,2021-12-04,P048650,S001,C024467,4,0.2,0
T0009572,2021-11-09,P023074,S002,C005264,4,0.0,0
T0009574,2021-12-23,P046927,S005,C016153,3,0.1,0
T0009576,2021-08-26,P015366,S005,C008393,3,0.0,0
T0009577,2021-08-15,P043366,S003,C003607,2,,0
T0009583,2021-09-14,P026190,S005,C003772,1,0.0,0
T0009587,2021-06-17,P034884,S002,C020438,3,0.1,0
T0009596,2021-08-20,P032713,S001,C024920,2,,0
T0009601,2021-08-10,P042437,S003,,3,0.0,0
T0009609,2021-07-23,P020420,S002,C020793,1,0.0,0
T0009610,2021-05-31,P032766,S003,C013132,2,0.0,0
T0009613,2021-07-29,P022269,S004,C020974,3,0.0,0
T0009614,2021-07-17,P041263,S005,C017103,4,0.0,0
T0009616,2021-06-10,P019606,S003,C022388,3,0.0,1
T0009630,2021-06-19,P047708,S005,C019137,4,0.0,0
T0009633,2021-04-28,P008682,S004,C004450,3,0.0,0
T0009635,2021-01-05,P040311,S003,C016228,3,0.2,0
T0009640,2021-12-03,P049724,S004,C023188,4,0.0,0
T0009652,2021-05-02,P042305,S002,C000811,4,0.0,0
T0009658,2021-03-07,P045460,S001,C020320,1,0.0,0
T0009662,2021-12-07,P013090,S002,C002612,1,0.1,1
T0009665,2021-06-25,P046035,S003,C014210,2,0.0,1
T0009674,2021-09-09,P048265,S005,C001829,1,0.0,1
T0009679,2021-04-23,P009808,S005,C021014,4,0.0,0
T0009685,2021-06-21,P044405,S003,C014617,2,0.0,0
T0009691,2021-08-14,P036358,S003,C024315,3,0.0,0
T0009696,2021-10-08,P009656,S005,C001352,3,0.0,1
T0009703,2021-12-25,P029265,S005,C024117,2,0.0,0
T0009709,2021-07-12,P020415,S001,C013174,1,0.0,0
T0009710,2021-11-17,P046041,S003,C014092,1,0.3,0
T0009711,2021-07-07,P007935,S004,C021652,2,0.1,0
T0009712,2021-06-30,P025383,S002,C024463,1,0.3,0
T0009715,2021-06-06,P013368,S002,C019255,2,0.1,0
T0009723,2021-05-10,P011643,S004,C022207,2,0.0,0
T0009728,2021-02-03,P046756,S002,C019015,1,0.2,0
T0009730,2021-11-22,P017259,S002,C007055,3,0.0,0
T0009733,2021-01-03,P041332,S001,C012798,2,0.0,0
T0009734,2021-10-03,P006984,S004,C017935,2,0.3,0
T0009748,2021-12-20,P010056,S005,C008919,4,0.1,0
T0009749,2021-03-25,P043455,S002,C014574,4,0.0,0
T0009751,2021-08-03,P048745,S003,C017009,3,0.2,0
T0009752,2021-05-30,P041619,S004,C000317,2,0.0,0
T0009753,2021-01-30,P022039,S001,C000229,1,0.0,0
T0009762,2021-03-20,P020737,S002,C005326,1,0.1,0
T0009778,2021-01-13,P019374,S004,C023218,2,0.2,0
T0009781,2021-01-12,P006153,S002,C020327,1,0.0,0
T0009782,2021-06-02,P030922,S003,C009301,4,0.1,0
T0009783,2021-08-26,P033375,S002,C012586,1,0.2,0
T0009789,2021-07-20,P027945,S001,C011460,4,0.0,0
T0009796,2021-10-24,P031762,S004,C012026,3,0.2,0
T0009797,2021-06-11,P040584,S003,C023340,2,0.0,0
T0009801,2021-07-21,P012947,S003,C017638,1,0.1,0
T0009806,2021-11-12,P034619,S003,C023600,3,0.0,0
T0009808,2021-06-12,P006586,S002,C024842,1,0.0,0
T0009810,2021-06-26,P033814,S005,C017708,2,0.0,1
T0009815,2021-02-14,P042625,S002,C014315,4,0.1,0
T0009826,2021-03-23,P046845,S004,C013513,4,0.0,0
T0009832,2021-06-14,P045774,S002,C024304,3,0.1,0
T0009839,2021-05-28,P033535,S001,C012829,3,0.1,0
T0009851,2021-06-29,P039883,S004,C021226,3,0.0,0
T0009854,2021-11-06,P029995,S002,,2,0.0,0
T0009872,2021-04-07,P021178,S001,C010885,3,0.0,1
T0009883,2021-11-13,P048116,S003,C005809,4,0.2,1
T0009885,2021-09-12,P039188,S005,C018871,1,0.0,0
T0009894,2021-11-27,P010877,S004,C002855,1,0.1,0
T0009900,2021-08-16,P007988,S002,C016219,3,0.1,0
T0009902,2021-02-19,P011907,S002,C014705,4,0.0,0
T0009908,2021-01-26,P047192,S003,C000339,3,0.0,0
T0009909,2021-09-04,P021810,S002,C018644,3,0.3,0
T0009922,2021-01-23,P038365,S001,C022088,1,0.0,0
T0009925,2021-01-30,P031283,S001,C010251,1,0.0,0
T0009929,2021-05-03,P041144,S004,C014370,2,0.0,0
T0009936,2021-09-22,P040560,S004,C022311,1,0.0,0
T0009944,2021-11-25,P012582,S005,C014940,2,0.3,0
T0009946,2021-11-22,P000281,S001,C024355,4,0.3,0
T0009952,2021-03-09,P037096,S003,C016788,3,0.0,0
T0009965,2021-04-22,P028990,S001,C014523,4,0.2,0
T0009976,2021-05-12,P021499,S002,C018912,3,0.2,0
T0009984,2021-09-21,P012707,S002,C015754,4,,0
T0010002,2021-03-27,P025479,S001,C015805,3,0.0,0
T0010005,2021-02-19,P043075,S003,C008244,4,0.0,0
T0010007,2021-11-21,P036317,S005,C002826,1,0.0,0
T0010013,2021-10-26,P003285,S003,C001801,4,0.1,0
T0010019,2021-10-20,P030830,S004,C012001,1,0.2,0
T0010022,2021-03-12,P005053,S003,C015261,2,0.2,0
T0010027,2021-11-18,P030556,S001,C011960,3,0.0,0
T0010030,2021-07-14,P010136,S005,C021334,3,0.1,1
T0010040,2021-05-13,P034193,S002,C007534,4,,0
T0010058,2021-01-02,P010881,S003,C009571,3,0.0,1
T0010064,2021-08-04,P041364,S004,C017748,1,0.0,0
T0010073,2021-02-26,P012471,S004,C005953,4,0.0,1
T0010076,2021-07-08,P048978,S002,C007148,1,0.0,0
T0010080,2021-05-04,P035395,S002,C001676,3,0.0,0
T0010086,2021-01-03,P033957,S004,C021901,3,0.0,0
T0010094,2021-09-08,P042121,S005,C017106,1,0.3,0
T0010095,2021-12-13,P030541,S005,C007112,3,0.0,0
T0010099,2021-04-27,P014291,S001,C020062,3,0.1,1
T0010100,2021-01-28,P044240,S001,C001076,1,0.2,0
T0010110,2021-03-25,P032707,S002,C012853,3,0.1,0
T0010115,2021-03-02,P036390,S005,C022300,1,,0
T0010116,2021-07-20,P009581,S004,C022066,4,0.0,0
T0010118,2021-01-31,P026536,S001,C020650,3,0.0,0
T0010133,2021-08-06,P026244,S004,C010041,1,0.0,0
T0010134,2021-03-05,P038449,S002,C010677,4,0.0,1
T0010136,2021-05-29,P049963,S005,C010222,4,0.0,0
T0010137,2021-11-15,P031580,S005,C008145,3,0.0,0
T0010156,2021-04-26,P040775,S001,C018615,2,0.0,0
T0010161,2021-10-29,P022246,S003,C002317,3,,0
T0010163,2021-02-11,P039007,S001,C020178,2,0.0,0
T0010166,2021-10-29,P014329,S005,C013849,2,0.3,0
T0010167,2021-04-16,P006645,S004,C022157,1,0.0,0
T0010170,2021-10-29,P003236,S001,C009990,3,0.0,0
T0010171,2021-04-11,P040645,S002,C008226,4,0.0,0
T0010173,2021-04-30,P038744,S005,C024657,2,0.0,0
T0010177,2021-02-13,P038203,S002,C013046,1,0.3,0
T0010180,2021-03-27,P031064,S003,C012825,3,,0
T0010189,2021-03-18,P040569,S005,,4,0.0,0
T0010198,2021-02-01,P001398,S005,C022482,1,0.3,0
T0010201,2021-07-06,P029857,S005,C009118,4,0.0,0
T0010202,2021-02-18,P025450,S002,C024602,4,0.0,0
T0010203,2021-11-18,P007082,S001,C021428,4,0.2,0
T0010209,2021-07-28,P002795,S003,C015962,4,0.0,1
T0010218,2021-12-04,P044155,S003,C020187,1,0.0,0
T0010219,2021-03-26,P043524,S005,C022278,3,0.3,0
T0010221,2021-08-27,P040490,S001,C000337,3,0.0,0
T0010232,2021-04-15,P008850,S003,C008458,4,0.3,0
T0010239,2021-03-19,P045223,S003,C012983,3,0.1,0
T0010244,2021-07-25,P027790,S002,C013843,1,0.1,0
T0010250,2021-05-20,P006298,S005,C019979,4,0.0,0
T0010251,2021-05-22,P005709,S003,C013870,3,0.0,0
T0010252,2021-11-01,P008120,S001,,2,0.1,0
T0010255,2021-03-31,P007463,S004,C000207,2,0.0,0
T0010280,2021-05-07,P046101,S004,C018733,1,0.1,0
T0010288,2021-03-22,P009864,S001,C009028,1,0.1,0
T0010291,2021-08-28,P014980,S002,C006091,2,,0
T0010292,2021-05-04,P049476,S005,C013529,1,0.0,0
T0010298,2021-09-16,P021939,S002,C021641,3,0.1,0
T0010314,2021-01-13,P004090,S003,C010678,1,0.0,0
T0010328,2021-11-12,P019393,S001,C010803,1,0.2,0
T0010331,2021-08-30,P028345,S005,C014551,1,0.0,0
T0010334,2021-07-06,P015438,S003,C020722,1,0.0,0
T0010340,2021-02-28,P042981,S001,C007805,2,0.0,0
T0010346,2021-11-18,P004099,S004,C003961,4,0.0,0
T0010370,2021-02-23,P041297,S004,C005658,1,0.1,0
T0010372,2021-11-16,P047084,S001,,3,0.1,0
T0010373,2021-05-03,P033561,S005,C010390,3,0.0,0
T0010383,2021-03-05,P048604,S002,C004640,1,0.0,1
T0010387,2021-04-06,P006230,S001,C005356,1,0.1,0
T0010388,2021-10-18,P016920,S004,C009721,3,0.1,1
T0010389,2021-12-23,P007685,S005,C005830,4,0.1,0
T0010390,2021-07-01,P041684,S002,C001764,4,0.0,0
T0010394,2021-07-21,P016204,S003,C019118,3,0.0,0
T0010398,2021-12-08,P027835,S004,C007084,4,0.1,0
T0010411,2021-08-21,P013859,S001,C003805,3,0.0,0
T0010421,2021-01-20,P035046,S001,C024066,1,0.0,0
T0010428,2021-01-01,P005116,S002,C006063,1,,0
T0010429,2021-08-13,P024217,S002,C015672,1,0.0,0
T0010433,2021-07-19,P011770,S002,C013480,2,0.2,1
T0010440,2021-02-22,P036461,S003,C020448,3,0.1,1
T0010444,2021-08-23,P027602,S005,C017173,4,0.0,0
T0010450,2021-12-11,P029780,S004,C006629,2,0.0,0
T0010456,2021-08-20,P005805,S004,C018365,3,0.0,0
T0010457,2021-01-22,P008073,S002,C006929,2,0.0,0
T0010462,2021-04-20,P025478,S001,C013869,3,0.0,0
T0010466,2021-11-18,P008414,S004,C021123,3,0.2,0
T0010469,2021-12-03,P006600,S005,C019215,4,0.0,0
T0010473,2021-10-30,P000320,S003,C009433,1,0.0,0
T0010483,2021-09-14,P000884,S004,C019405,1,0.1,0
T0010487,2021-09-19,P031730,S001,C002045,3,0.1,0
T0010490,2021-06-16,P004329,S002,C008373,3,0.2,0
T0010491,2021-04-09,P028880,S001,C005111,4,0.0,0
T0010494,2021-08-13,P049660,S004,C015513,1,0.0,0
T0010499,2021-12-24,P033705,S001,C006108,4,0.0,0
T0010500,2021-08-05,P016950,S005,C009405,2,0.0,0
T0010507,2021-08-07,P026719,S005,C011637,1,0.1,0
T0010508,2021-01-08,P020795,S002,C008767,3,0.1,0
T0010517,2021-05-02,P004834,S003,,1,0.0,0
T0010520,2021-10-10,P003241,S003,C018494,3,0.0,0
T0010524,2021-06-17,P014386,S004,C019919,2,0.0,1
T0010526,2021-01-12,P034264,S002,C020507,2,0.0,0
T0010527,2021-02-24,P035283,S005,C009345,3,0.0,1
T0010532,2021-10-11,P028965,S001,C018796,2,0.3,0
T0010533,2021-12-05,P026486,S002,C002665,3,0.1,0
T0010540,2021-09-09,P009749,S001,C014953,3,0.0,0
T0010548,2021-10-17,P045055,S005,C010995,2,0.0,0
T0010554,2021-11-09,P045839,S004,C011307,4,0.1,0
T0010557,2021-08-28,P048522,S004,C020350,4,0.3,0
T0010559,2021-08-16,P000766,S005,C009449,2,,0
T0010568,2021-11-24,P021168,S002,C021314,1,0.2,0
T0010578,2021-09-22,P032815,S004,C000136,1,,0
T0010583,2021-03-27,P001699,S002,C017655,3,,0
T0010587,2021-10-30,P012209,S001,C018254,4,0.0,0
T0010591,2021-02-03,P007799,S005,C020840,2,0.0,0
T0010594,2021-03-30,P023947,S005,C021780,2,0.0,0
T0010597,2021-07-23,P035721,S003,C015240,1,0.0,0
T0010598,2021-02-04,P002587,S002,C009100,4,0.0,0
T0010609,2021-02-02,P023321,S005,C024817,1,0.0,0
T0010611,2021-10-12,P032084,S003,C020960,2,0.0,0
T0010627,2021-08-05,P000825,S005,C011956,4,0.0,0
T0010628,2021-12-07,P001814,S004,,3,,0
T0010629,2021-12-20,P010707,S001,C024626,2,0.0,0
T0010630,2021-09-22,P020832,S004,C000200,4,0.1,0
T0010635,2021-03-17,P016773,S003,C008763,2,0.0,0
T0010643,2021-08-14,P039064,S005,C023452,4,0.2,0
T0010656,2021-03-01,P044566,S001,C021500,1,0.0,0
T0010657,2021-09-13,P014079,S004,C009780,4,0.0,1
T0010661,2021-11-17,P021372,S001,C011591,1,0.3,0
T0010670,2021-07-13,P047346,S004,C023861,1,0.0,0
T0010679,2021-02-12,P038364,S004,C008395,1,0.0,0
T0010680,2021-01-15,P023065,S005,C024618,3,0.0,0
T0010683,2021-08-15,P015145,S003,C002373,2,0.0,1
T0010689,2021-09-10,P000150,S001,C013741,2,0.0,0
T0010692,2021-09-14,P008374,S002,C015098,2,0.2,0
T0010697,2021-04-04,P041461,S003,C017454,1,0.0,0
T0010702,2021-06-21,P021678,S001,C008685,3,0.0,0
T0010703,2021-09-06,P016123,S003,C010451,1,0.0,0
T0010711,2021-08-12,P003321,S001,C009628,2,0.0,0
T0010713,2021-01-02,P033781,S002,C005814,3,0.0,0
T0010717,2021-05-16,P004413,S002,C023135,2,0.0,0
T0010721,2021-07-21,P036555,S005,C010228,1,0.0,0
T0010732,2021-06-12,P044764,S003,C005805,3,0.0,0
T0010745,2021-06-15,P040515,S004,C017703,1,0.0,0
T0010750,2021-10-16,P029787,S001,C014109,4,0.0,0
T0010758,2021-07-12,P040142,S002,C003558,3,0.2,1
T0010762,2021-12-30,P030836,S003,C002821,2,,0
T0010764,2021-08-16,P025981,S004,C009534,4,0.0,0
T0010765,2021-08-20,P002300,S001,C021314,3,0.0,0
T0010770,2021-01-31,P038857,S004,C020676,2,0.0,0
T0010773,2021-01-10,P029586,S005,C003761,2,0.3,0
T0010780,2021-10-22,P031112,S003,C004604,2,0.2,0
T0010782,2021-10-09,P030688,S002,C013844,4,0.0,0
T0010787,2021-09-08,P039070,S001,C012784,4,0.0,1
T0010788,2021-07-09,P000813,S004,C004670,2,0.1,1
T0010796,2021-12-21,P005591,S005,C012846,1,,0
T0010802,2021-07-30,P014673,S005,C008215,3,,0
T0010807,2021-11-27,P037874,S001,C017822,4,0.1,0
T0010810,2021-03-22,P015952,S001,C001248,3,0.2,0
T0010813,2021-03-28,P001172,S002,C005308,3,0.0,0
T0010815,2021-01-20,P042035,S002,C004511,1,0.0,0
T0010838,2021-12-14,P036724,S005,C002207,3,0.1,0
T0010839,2021-09-30,P015339,S001,C014622,4,0.2,0
T0010849,2021-12-01,P002758,S002,C000370,2,0.0,0
T0010852,2021-09-15,P030640,S004,C018591,1,0.0,0
T0010857,2021-03-31,P011491,S005,C018687,2,0.2,0
T0010863,2021-04-09,P015437,S001,C007594,3,0.1,0
T0010864,2021-09-21,P036099,S001,C006781,2,0.1,1
T0010866,2021-03-05,P025785,S004,C003957,3,0.3,0
T0010881,2021-02-06,P024677,S002,C000694,2,0.2,0
T0010891,2021-06-02,P038542,S003,C020768,4,0.2,1
T0010894,2021-09-09,P009651,S002,C002266,3,0.0,0
T0010902,2021-02-24,P034927,S005,C022546,1,,0
T0010904,2021-02-13,P012959,S001,C006855,1,0.0,0
T0010905,2021-01-13,P041468,S003,C024995,4,0.0,0
T0010907,2021-12-20,P023020,S001,C017361,4,0.0,0
T0010913,2021-07-22,P022511,S003,C001635,4,0.2,1
T0010915,2021-12-13,P027110,S004,C008949,1,0.0,0
T0010916,2021-12-22,P007518,S003,C022365,4,0.0,1
T0010923,2021-05-10,P002848,S002,C002926,2,0.0,0
T0010933,2021-03-20,P032690,S004,C000377,2,0.0,0
T0010935,2021-01-27,P026644,S005,C004922,4,0.1,0
T0010936,2021-07-31,P022043,S004,C019580,1,,0
T0010943,2021-03-14,P005957,S001,,1,0.0,0
T0010951,2021-01-14,P024482,S001,C010019,4,,0
T0010955,2021-01-05,P006943,S005,C009142,2,0.0,1
T0010957,2021-12-27,P016761,S003,C009546,1,0.3,0
T0010960,2021-03-14,P038841,S004,C001252,4,0.0,0
T0010962,2021-04-11,P009588,S002,C021348,1,0.0,0
T0010966,2021-10-05,P028082,S004,C022861,2,0.1,0
T0010976,2021-08-13,P041739,S002,C015904,1,0.2,1
T0010981,2021-11-02,P047413,S003,C003206,4,0.2,0
T0010985,2021-08-03,P016654,S003,C019578,1,0.0,1
T0010989,2021-09-30,P041562,S005,C007131,3,0.0,0
T0010993,2021-04-07,P018620,S003,C013874,3,0.1,0
T0010996,2021-08-18,P017018,S005,C017351,4,0.1,1
T0010999,2021-01-21,P002249,S005,C011193,2,0.2,0
T0011007,2021-01-02,P031268,S005,C024079,1,0.0,0
T0011030,2021-02-11,P034809,S002,C000945,3,0.0,0
T0011031,2021-11-24,P048130,S001,C019810,2,0.2,0
T0011032,2021-02-14,P030096,S003,C018954,4,,0
T0011037,2021-04-21,P021084,S005,C017405,4,0.1,0
T0011042,2021-07-24,P000899,S005,C010835,4,0.0,0
T0011048,2021-07-13,P042854,S002,C000705,2,0.0,0
T0011054,2021-12-30,P047578,S001,C010948,3,0.0,0
T0011061,2021-07-25,P026698,S005,C012266,2,0.0,0
T0011067,2021-05-28,P044983,S001,C014457,3,,0
T0011070,2021-04-17,P039689,S002,C018636,1,0.0,0
T0011082,2021-01-01,P026211,S002,C002369,3,0.2,0
T0011086,2021-10-31,P011362,S002,C024930,4,0.0,0
T0011088,2021-09-12,P047836,S002,C020799,4,,0
T0011101,2021-02-17,P025195,S002,C023430,1,0.2,0
T0011102,2021-08-24,P041079,S003,C022737,3,0.3,0
T0011107,2021-06-19,P042371,S002,C007894,4,0.0,0
T0011109,2021-12-04,P019860,S002,C017798,3,0.0,0
T0011122,2021-10-06,P045218,S003,C024686,4,0.1,0
T0011134,2021-09-12,P049434,S001,C016747,3,0.0,0
T0011141,2021-10-01,P018134,S003,C017265,3,0.2,0
T0011163,2021-06-23,P007584,S002,C021738,2,0.0,0
T0011169,2021-12-23,P023139,S003,C024274,1,0.0,0
T0011171,2021-08-05,P044333,S001,C000325,4,0.0,0
T0011172,2021-10-18,P028198,S002,C021723,1,0.0,0
T0011180,2021-12-15,P014437,S004,C004907,1,0.1,0
T0011188,2021-11-29,P001088,S003,C005866,4,0.0,0
T0011192,2021-12-07,P022359,S001,C019283,2,0.1,0
T0011195,2021-12-20,P025891,S002,C006225,3,0.1,0
T0011198,2021-05-15,P008986,S001,C021396,2,0.1,0
T0011199,2021-05-22,P000816,S999,,1,0.1,0
T0011200,2021-04-25,P019492,S004,C017458,2,0.2,0
T0011202,2021-10-01,P033219,S004,C016453,4,0.0,0
T0011208,2021-09-16,P033439,S003,C023948,1,0.1,0
T0011210,2021-11-22,P023902,S003,C007773,3,0.0,0
T0011214,2021-10-29,P042316,S003,C017538,2,,0
T0011223,2021-06-30,P023756,S002,C003300,3,0.0,0
T0011229,2021-10-10,P018237,S001,C002284,3,0.0,0
T0011233,2021-10-22,P002271,S002,C003633,2,0.0,1
T0011241,2021-02-25,P032992,S004,C021961,2,0.0,0
T0011242,2021-11-19,P032635,S001,C010130,4,0.0,0
T0011248,2021-11-26,P022749,S003,C019920,3,0.0,0
T0011251,2021-09-05,P040295,S002,C020415,2,0.0,0
T0011254,2021-02-17,P011089,S003,C016945,1,0.2,0
T0011263,2021-03-14,P006858,S002,C007345,1,0.0,0
T0011264,2021-08-11,P036970,S002,C014654,3,0.1,0
T0011265,2021-06-27,P016598,S002,C013287,3,0.0,0
T0011267,2021-08-31,P038638,S002,C023639,1,,1
T0011271,2021-04-07,P043317,S001,C014498,3,0.0,0
T0011280,2021-11-20,P045504,S003,C004851,1,0.0,0
T0011281,2021-07-13,P030730,S004,,1,0.0,0
T0011288,2021-03-05,P049585,S003,C001754,1,0.0,0
T0011289,2021-12-12,P008695,S005,C001771,2,0.0,0
T0011294,2021-09-10,P039244,S005,C005633,4,0.0,0
T0011297,2021-09-06,P020842,S003,C007697,2,0.1,0
T0011301,2021-10-03,P039700,S002,C005678,1,0.1,0
T0011302,2021-02-13,P036547,S002,C006284,2,0.1,0
T0011305,2021-05-29,P029260,S004,C010542,2,0.0,0
T0011312,2021-01-04,P018358,S003,C022044,1,0.0,0
T0011319,2021-01-17,P012280,S002,C002086,4,0.1,0
T0011322,2021-03-12,P007168,S001,C019163,2,0.0,0
T0011327,2021-07-02,P032179,S003,C011766,3,0.0,0
T0011340,2021-02-14,P031629,S004,C002833,2,0.0,0
T0011344,2021-05-07,P041848,S005,C009848,4,0.1,0
T0011349,2021-09-06,P003357,S003,C013785,1,0.2,0
T0011353,2021-10-14,P035396,S002,C003920,2,0.0,0
T0011358,2021-02-20,P002714,S003,C017527,4,0.0,0
T0011361,2021-06-30,P014162,S003,C008845,2,0.0,0
T0011363,2021-08-10,P025938,S003,C001120,3,0.1,0
T0011366,2021-06-09,P024341,S005,C005867,2,0.0,0
T0011369,2021-04-28,P032234,S003,C016211,4,0.3,0
T0011371,2021-05-03,P036701,S005,C009719,1,0.0,0
T0011374,2021-01-28,P044460,S002,C011574,2,0.0,0
T0011376,2021-05-17,P018407,S005,C017108,3,0.0,1
T0011379,2021-09-27,P045612,S005,C024656,2,0.0,0
T0011387,2021-02-17,P039338,S002,C023262,2,,1
T0011389,2021-07-12,P027804,S002,C008301,3,0.0,0
T0011392,2021-06-13,P040479,S003,C009081,3,0.0,0
T0011395,2021-07-22,P019929,S004,C009186,3,0.0,1
T0011409,2021-10-04,P003836,S001,C002949,4,0.1,0
T0011411,2021-09-02,P013300,S005,C012327,1,0.3,0
T0011425,2021-04-28,P018750,S003,C012647,3,0.1,0
T0011437,2021-05-30,P000102,S001,C021385,2,0.1,0
T0011441,2021-05-02,P034434,S001,C006052,3,0.0,0
T0011446,2021-10-03,P014783,S004,C018487,2,0.0,1
T0011447,2021-11-05,P003328,S002,C003770,4,0.2,1
T0011455,2021-04-28,P013249,S002,C010239,2,0.1,1
T0011457,2021-03-22,P024614,S002,C008546,3,0.0,1
T0011461,2021-03-14,P022605,S002,,3,0.0,0
T0011462,2021-07-16,P036702,S001,C015718,2,0.0,0
T0011465,2021-06-04,P010538,S004,C012889,2,,0
T0011474,2021-10-10,P007304,S003,C020804,3,0.2,0
T0011479,2021-05-19,P017895,S003,C020330,3,0.0,1
T0011480,2021-07-22,P034520,S003,C012558,4,0.3,0
T0011489,2021-09-23,P014542,S005,C015949,4,0.0,0
T0011502,2021-05-05,P000136,S002,C020223,1,0.0,1
T0011503,2021-06-02,P043455,S002,C010576,2,0.0,0
T0011506,2021-09-25,P019208,S004,C018173,1,0.0,0
T0011515,2021-04-29,P006369,S001,C007002,4,0.1,0
T0011521,2021-06-07,P024502,S004,C023861,1,0.0,0
T0011522,2021-09-08,P012540,S005,C009970,3,0.0,0
T0011526,2021-04-27,P032617,S002,C005676,2,0.0,0
T0011527,2021-09-01,P022027,S002,C012284,1,0.0,0
T0011528,2021-03-06,P002410,S004,C016565,2,0.1,0
T0011534,2021-10-11,P016526,S005,C020965,2,0.0,1
T0011542,2021-07-15,P028742,S004,C024668,3,0.0,0
T0011552,2021-11-12,P015811,S004,C020902,2,0.0,0
T0011561,2021-06-18,P013781,S005,C004120,1,0.0,0
T0011564,2021-12-21,P017793,S002,C011776,2,0.0,0
T0011571,2021-10-31,P037095,S001,C020082,1,0.0,0
T0011579,2021-01-11,P002787,S003,C011541,2,0.0,0
T0011587,2021-02-13,P040787,S002,C008177,4,0.2,0
T0011589,2021-09-17,P003353,S004,C006259,2,0.0,0
T0011590,2021-10-04,P048534,S001,,4,0.2,0
T0011595,2021-05-26,P017257,S001,C008818,1,0.1,0
T0011608,2021-10-16,P019116,S004,C010359,2,0.0,0
T0011614,2021-06-17,P006246,S002,C018293,2,0.0,0
T0011619,2021-11-01,P016654,S004,C004718,3,0.1,0
T0011621,2021-07-31,P002910,S001,C014845,1,0.1,0
T0011622,2021-02-10,P021021,S002,C015283,2,0.0,0
T0011626,2021-01-07,P034406,S001,C021396,3,,0
T0011633,2021-04-04,P034933,S005,C008015,3,0.1,0
T0011640,2021-04-13,P041603,S003,C024684,4,0.0,0
T0011643,2021-02-10,P045271,S004,C016904,2,0.2,0
T0011644,2021-06-20,P043767,S003,C019430,1,0.0,1
T0011653,2021-06-16,P046416,S001,C016113,2,0.0,0
T0011670,2021-04-04,P022982,S005,C014201,2,0.0,1
T0011672,2021-02-20,P000896,S001,C021478,3,0.2,0
T0011673,2021-01-25,P033700,S005,C001724,4,0.0,0
T0011677,2021-06-29,P006728,S002,C011322,2,0.3,0
T0011678,2021-08-12,P025623,S003,C008651,4,0.0,0
T0011685,2021-02-27,P037887,S003,C016904,2,0.0,0
