transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0011627,2022-03-16,P035459,S002,C008929,2,,0
T0011629,2022-02-11,P003853,S005,C020294,2,0.0,0
T0011642,2022-08-05,P002007,S002,C002252,1,0.0,0
T0011649,2022-04-01,P041877,S005,C016770,4,0.2,0
T0011651,2022-05-28,P009729,S005,C015539,2,0.2,0
T0011656,2022-01-23,P008739,S002,C020367,1,0.0,0
T0011662,2022-12-12,P030022,S003,C019284,4,0.0,0
T0011663,2022-06-10,P038913,S004,C017532,2,0.0,0
T0011665,2022-07-18,P000338,S005,C019564,4,0.0,0
T0011668,2022-10-09,P033028,S003,C008700,3,0.1,0
T0011680,2022-10-09,P043648,S005,C008199,4,0.0,0
T0011681,2022-02-21,P031626,S001,C003004,3,,0
T0011683,2022-06-02,P027639,S004,C006793,1,0.0,0
T0011693,2022-05-06,P030916,S004,C010451,3,0.3,0
T0011695,2022-04-16,P010655,S005,C020516,4,0.1,0
T0011703,2022-07-12,P026706,S003,,3,0.1,1
T0011705,2022-01-27,P032817,S005,C024559,3,0.0,0
T0011709,2022-07-27,P019592,S005,C017175,4,0.1,0
T0011712,2022-08-18,P009361,S005,C001895,3,0.0,0
T0011717,2022-03-25,P043237,S003,C009984,3,0.1,0
T0011721,2022-02-24,P029878,S005,C019314,3,0.0,0
T0011723,2022-05-16,P043445,S004,C011063,1,0.0,0
T0011734,2022-08-22,P044120,S003,C003060,3,0.0,0
T0011746,2022-10-30,P011212,S004,C007652,2,0.2,0
T0011748,2022-02-19,P049505,S001,,4,0.0,0
T0011750,2022-03-19,P003640,S001,C002215,2,,0
T0011752,2022-01-29,P048326,S002,C024077,1,0.0,0
T0011760,2022-10-28,P024665,S005,C009403,3,0.0,0
T0011761,2022-10-06,P014184,S002,C013695,4,0.0,1
T0011764,2022-08-16,P006274,S001,C018515,2,0.1,0
T0011769,2022-12-22,P007244,S003,C002995,2,0.0,0
T0011770,2022-06-05,P025568,S002,C001007,2,0.0,0
T0011777,2022-10-19,P021917,S005,C020406,2,0.0,0
T0011782,2022-01-08,P001737,S005,C005215,3,0.0,0
T0011783,2022-05-30,P001795,S003,C022677,3,0.0,0
T0011791,2022-11-24,P036238,S001,C017851,3,0.1,0
T0011793,2022-06-11,P021888,S004,C014128,3,0.0,0
T0011797,2022-10-03,P049303,S003,C024709,3,0.0,0
T0011805,2022-06-20,P035992,S002,C016896,4,0.3,0
T0011813,2022-08-21,P035648,S004,C011976,4,,1
T0011817,2022-08-14,P003786,S001,C003059,4,,0
T0011818,2022-06-12,P038795,S001,C000773,4,0.0,0
T0011820,2022-10-10,P028557,S004,C016335,1,0.0,0
T0011822,2022-06-23,P029127,S002,C021887,2,0.0,0
T0011826,2022-09-20,P011037,S004,C020244,2,0.0,0
T0011827,2022-07-26,P014733,S005,C007984,1,0.1,0
T0011828,2022-10-06,P021509,S003,C003505,1,0.0,0
T0011844,2022-11-07,P026993,S002,C000320,1,0.0,0
T0011854,2022-12-13,P020764,S004,C017894,3,0.0,1
T0011858,2022-05-02,P002040,S001,C017160,4,0.1,0
T0011862,2022-10-17,P023926,S001,C006479,4,0.0,0
T0011872,2022-03-18,P021100,S001,C015856,2,0.1,0
T0011873,2022-02-04,P049627,S002,C007614,3,0.0,0
T0011881,2022-07-31,P033081,S003,C004207,4,0.0,0
T0011885,2022-09-09,P000517,S004,C003056,1,0.0,0
T0011886,2022-07-18,P006025,S002,C004046,4,0.1,0
T0011896,2022-07-16,P000259,S005,C015831,4,0.2,0
T0011916,2022-02-20,P017013,S005,C007351,2,0.0,0
T0011918,2022-03-27,P024724,S002,C018821,1,0.0,0
T0011924,2022-03-27,P048197,S004,C010963,3,0.3,1
T0011930,2022-03-06,P013185,S002,C017388,4,0.3,0
T0011932,2022-04-04,P045822,S005,C019534,1,0.0,0
T0011940,2022-10-02,P043054,S004,C010449,1,0.0,0
T0011942,2022-06-04,P044535,S005,C013852,1,0.0,1
T0011949,2022-01-05,P039307,S004,C022061,2,0.0,0
T0011953,2022-01-22,P002467,S005,C018609,4,0.0,0
T0011954,2022-11-15,P048334,S005,C011314,4,0.0,0
T0011956,2022-09-29,P031853,S003,C007036,1,0.0,0
T0011957,2022-07-01,P012084,S003,C007551,3,,0
T0011959,2022-03-05,P006034,S002,C017167,3,0.0,0
T0011960,2022-09-02,P026614,S005,C000063,4,0.1,1
T0011964,2022-05-16,P015303,S002,C009866,3,0.0,1
T0011967,2022-05-15,P026724,S001,C011578,3,0.1,0
T0011969,2022-01-24,P039305,S003,C022078,1,0.1,0
T0011972,2022-06-08,P017338,S001,C018333,2,0.3,0
T0011974,2022-05-22,P014355,S002,C009631,3,0.0,0
T0011977,2022-11-17,P023046,S001,C008981,1,0.0,0
T0011979,2022-08-07,P016265,S005,C010128,4,0.2,0
T0011986,2022-10-11,P006610,S002,C007118,4,0.0,0
T0011987,2022-12-15,P045235,S003,C020634,1,0.0,1
T0011990,2022-12-10,P012157,S004,C013205,3,0.0,0
T0011993,2022-08-16,P015701,S005,C003035,4,0.0,0
T0011994,2022-06-14,P006588,S002,C017052,1,0.0,0
T0011997,2022-09-05,P036732,S002,C019414,2,0.2,0
T0012005,2022-12-07,P029489,S004,C020147,3,0.0,0
T0012006,2022-05-25,P027862,S001,C008874,2,0.0,0
T0012013,2022-11-17,P038284,S001,C009441,3,0.0,0
T0012015,2022-11-11,P047252,S005,,1,0.1,0
T0012016,2022-05-20,P023230,S003,C016898,4,0.1,0
T0012017,2022-04-25,P041681,S003,C003949,1,0.3,0
T0012019,2022-08-09,P035108,S002,C016270,4,0.0,0
T0012030,2022-10-28,P016095,S004,C022450,2,0.1,0
T0012035,2022-08-05,P031099,S005,C022918,4,0.2,0
T0012040,2022-03-15,P048669,S004,C013669,3,0.1,0
T0012043,2022-05-02,P036313,S005,C009616,4,0.2,0
T0012050,2022-07-20,P023467,S001,C023142,3,0.0,0
T0012053,2022-07-10,P047991,S004,C010097,4,0.0,0
T0012070,2022-06-07,P007239,S004,C017225,2,0.0,0
T0012071,2022-12-30,P037924,S001,C004199,3,0.1,0
T0012074,2022-03-19,P008059,S001,C012321,1,0.0,0
T0012079,2022-09-04,P029855,S005,C014038,3,0.2,1
T0012080,2022-07-31,P042796,S005,C017364,4,0.1,0
T0012082,2022-04-09,P018107,S001,C007958,2,0.0,0
T0012088,2022-09-23,P035054,S004,C009844,2,0.0,1
T0012093,2022-01-08,P025631,S003,C018368,3,0.1,0
T0012098,2022-03-19,P040576,S002,C022294,1,0.0,0
T0012114,2022-09-12,P031735,S005,C015760,4,0.1,0
T0012119,2022-06-11,P014949,S001,C004768,2,0.3,0
T0012129,2022-08-07,P039102,S004,C011931,2,0.0,0
T0012131,2022-08-28,P017230,S001,C013894,2,,0
T0012132,2022-05-14,P034580,S003,C010912,1,0.2,0
T0012139,2022-06-30,P023658,S002,C000600,3,0.0,0
T0012140,2022-09-20,P043394,S003,C018708,1,0.0,0
T0012141,2022-08-23,P008849,S003,C014680,4,0.1,1
T0012144,2022-07-09,P004069,S002,C007458,2,0.0,0
T0012152,2022-03-13,P034172,S001,C010055,3,0.1,0
T0012160,2022-06-03,P029219,S005,C003680,3,0.0,1
T0012161,2022-05-01,P008711,S003,C023899,1,0.2,0
T0012163,2022-10-12,P014075,S002,C019015,1,0.0,0
T0012171,2022-09-25,P043532,S002,C022187,3,0.2,0
T0012172,2022-03-29,P037499,S002,C009934,3,0.0,1
T0012173,2022-09-22,P000080,S003,C023072,1,0.0,0
T0012174,2022-11-17,P037408,S001,C013397,2,0.1,0
T0012181,2022-09-26,P038129,S004,C013019,2,0.0,0
T0012185,2022-12-17,P037167,S004,C020363,1,0.0,0
T0012187,2022-05-14,P022008,S004,C008532,3,0.2,0
T0012194,2022-05-04,P039134,S002,C014557,2,0.0,0
T0012196,2022-08-27,P047201,S003,C009700,2,0.2,0
T0012198,2022-10-10,P026933,S005,C016050,3,0.0,0
T0012202,2022-07-07,P005268,S004,C011136,2,0.0,0
T0012204,2022-06-12,P046690,S002,,4,0.1,0
T0012210,2022-08-19,P031471,S002,C019641,1,0.0,0
T0012212,2022-06-16,P013442,S002,C022942,2,0.2,0
T0012214,2022-11-05,P043943,S001,C015249,2,0.0,0
T0012224,2022-08-17,P009475,S002,C013670,3,0.0,0
T0012230,2022-03-10,P013409,S004,C000543,1,0.1,0
T0012231,2022-05-03,P031883,S001,C016082,4,0.0,0
T0012236,2022-01-07,P039452,S002,C000584,3,0.0,0
T0012238,2022-08-25,P002527,S002,C014500,2,0.0,0
T0012249,2022-09-15,P016607,S004,C007425,1,0.0,0
T0012255,2022-10-04,P028083,S005,C007794,3,0.1,0
T0012258,2022-05-01,P046060,S003,C003874,3,0.0,0
T0012259,2022-10-08,P041308,S005,C014517,3,,0
T0012266,2022-01-04,P041114,S005,C013869,4,0.0,1
T0012269,2022-01-01,P035260,S002,C004987,2,0.0,0
T0012275,2022-10-28,P022603,S002,C013790,1,0.0,0
T0012280,2022-05-31,P025126,S004,C001248,1,0.0,0
T0012287,2022-09-23,P044092,S005,C012953,4,0.1,0
T0012302,2022-11-21,P023027,S001,C008065,1,,0
T0012308,2022-06-15,P004004,S004,C007301,2,0.0,1
T0012310,2022-07-25,P032970,S004,C024657,3,0.0,0
T0012324,2022-11-04,P026995,S001,C016508,1,0.0,0
T0012331,2022-01-10,P001785,S004,C020726,4,0.0,0
T0012336,2022-06-23,P046861,S002,C004101,3,0.0,0
T0012338,2022-11-02,P003908,S001,C017266,4,0.0,1
T0012339,2022-10-17,P006947,S001,,2,0.0,0
T0012345,2022-01-14,P019343,S005,C010449,4,0.1,0
T0012352,2022-06-18,P021316,S005,C021046,1,0.0,0
T0012353,2022-05-01,P037117,S004,C003179,4,0.1,0
T0012360,2022-08-28,P035304,S005,C013877,4,0.0,1
T0012363,2022-10-31,P002256,S001,C003982,1,0.0,0
T0012367,2022-02-01,P024880,S005,C007005,1,0.0,0
T0012370,2022-04-29,P044526,S002,C016386,1,0.0,0
T0012371,2022-01-08,P042972,S002,C015632,4,0.1,1
T0012378,2022-12-20,P012660,S002,C002382,3,0.0,0
T0012379,2022-05-13,P027429,S005,C016791,4,0.0,0
T0012384,2022-05-28,P017664,S002,C005040,2,0.1,0
T0012385,2022-04-26,P011483,S004,C010548,1,,0
T0012386,2022-04-18,P029488,S001,C022794,3,0.0,0
T0012387,2022-07-28,P027769,S002,C006201,3,0.0,0
T0012389,2022-11-23,P043601,S005,C005157,4,0.3,0
T0012392,2022-01-10,P040459,S003,C013386,4,0.0,0
T0012394,2022-06-25,P027898,S002,C016140,4,0.0,0
T0012400,2022-11-25,P029695,S001,C002021,4,0.0,0
T0012405,2022-04-02,P048135,S002,C007081,3,0.0,0
T0012408,2022-06-07,P047677,S002,C024132,3,0.0,0
T0012410,2022-03-16,P013524,S003,C024702,4,0.0,0
T0012423,2022-11-30,P047244,S001,C009351,1,0.0,1
T0012425,2022-05-08,P003005,S001,C018446,1,0.1,0
T0012426,2022-04-03,P039223,S003,C017125,2,0.1,0
T0012440,2022-12-16,P008371,S005,C011604,1,0.0,0
T0012444,2022-04-07,P034760,S005,C004746,2,0.1,0
T0012445,2022-07-02,P037307,S004,C022781,4,0.0,0
T0012454,2022-06-24,P017754,S001,C021778,3,0.1,0
T0012461,2022-04-08,P006609,S002,C004809,3,0.0,0
T0012470,2022-03-09,P032388,S002,C008631,1,0.0,0
T0012476,2022-12-01,P021121,S003,C020715,4,0.0,0
T0012481,2022-11-13,P035952,S002,C005646,4,,1
T0012484,2022-12-03,P016150,S004,C005855,2,0.0,0
T0012501,2022-05-15,P040594,S002,C000724,2,0.0,0
T0012502,2022-10-31,P039724,S003,C002712,3,0.0,0
T0012507,2022-02-02,P032247,S004,C024090,4,0.0,1
T0012510,2022-11-05,P035607,S003,C003162,2,0.0,0
T0012517,2022-07-08,P041313,S003,C024853,4,0.0,0
T0012522,2022-07-17,P042173,S001,C024081,1,0.1,0
T0012532,2022-12-28,P001070,S004,C013100,2,0.0,0
T0012547,2022-02-12,P024154,S003,C022051,3,0.0,1
T0012548,2022-11-30,P019610,S004,C007913,3,0.1,0
T0012553,2022-11-23,P001941,S004,C000228,2,0.0,0
T0012558,2022-01-09,P015645,S005,C003019,1,0.0,0
T0012559,2022-07-19,P018414,S004,C002246,2,0.1,0
T0012563,2022-05-21,P012767,S004,C016986,3,,0
T0012565,2022-04-23,P012892,S004,C013352,4,0.1,0
T0012569,2022-05-20,P035495,S005,C013564,4,0.1,0
T0012572,2022-09-02,P027726,S004,C023406,2,0.0,0
T0012574,2022-07-02,P030428,S002,C023113,2,0.1,1
T0012576,2022-01-26,P001142,S003,C015712,3,0.1,0
T0012578,2022-12-13,P036854,S004,C010676,1,0.0,1
T0012579,2022-04-04,P031762,S005,C005746,3,0.0,0
T0012582,2022-11-28,P031853,S005,C018265,4,0.0,0
T0012584,2022-03-19,P018527,S002,C000487,4,0.2,0
T0012588,2022-10-18,P014026,S002,C005958,4,0.0,0
T0012590,2022-05-17,P032589,S004,C012518,3,0.2,0
T0012591,2022-06-20,P025202,S001,C016410,2,0.0,0
T0012593,2022-09-29,P034711,S003,C020475,2,0.0,0
T0012595,2022-05-03,P024360,S003,C021152,1,0.0,0
T0012599,2022-11-01,P000692,S001,C011478,1,,0
T0012601,2022-09-19,P033511,S001,C009254,2,0.0,0
T0012603,2022-07-26,P037033,S005,C021332,1,0.0,0
T0012606,2022-11-17,P027564,S002,C000793,4,0.2,0
T0012608,2022-12-19,P025627,S003,C024031,2,0.0,0
T0012612,2022-07-21,P021922,S002,C006166,4,,0
T0012613,2022-08-27,P044702,S003,C005076,4,0.0,0
T0012618,2022-01-26,P020033,S004,,1,0.2,0
T0012622,2022-04-16,P038485,S001,C002511,3,0.0,0
T0012625,2022-01-26,P047970,S001,C011281,3,0.1,1
T0012629,2022-12-06,P024179,S001,C015845,2,0.0,0
T0012632,2022-01-30,P029457,S001,C022340,4,0.1,0
T0012634,2022-02-05,P030112,S003,C023589,3,0.1,0
T0012637,2022-09-22,P019618,S004,C000299,3,0.0,0
T0012644,2022-05-13,P041078,S001,C019259,4,0.0,0
T0012653,2022-09-28,P007128,S001,C021036,2,0.0,0
T0012661,2022-05-05,P021820,S003,C013800,4,0.0,0
T0012662,2022-09-12,P047197,S001,C018047,2,0.1,0
T0012666,2022-07-15,P016697,S005,C022733,1,0.2,0
T0012669,2022-02-11,P037072,S003,C019150,3,0.2,0
T0012670,2022-08-31,P023638,S003,C021813,1,0.0,0
T0012678,2022-10-30,P041922,S002,C012517,3,0.0,0
T0012680,2022-08-01,P049800,S001,C017966,1,0.0,0
T0012682,2022-07-10,P007035,S002,C020845,4,0.0,0
T0012684,2022-07-08,P028112,S005,C013235,2,,0
T0012694,2022-04-18,P026056,S003,C006129,3,0.0,1
T0012695,2022-03-04,P003712,S003,C002367,2,0.0,1
T0012697,2022-03-20,P006011,S003,C010684,4,0.0,0
T0012703,2022-06-26,P046110,S003,C023327,1,0.0,0
T0012731,2022-12-04,P024026,S001,C014258,4,0.0,0
T0012734,2022-09-01,P025872,S002,C008564,4,0.1,0
T0012735,2022-10-26,P041963,S002,C022562,2,0.0,0
T0012739,2022-12-25,P030286,S002,C017300,4,0.0,0
T0012751,2022-06-28,P018710,S001,C023469,2,0.0,0
T0012754,2022-12-28,P033732,S003,C013547,2,0.1,0
T0012757,2022-04-02,P037003,S005,C003845,1,0.0,0
T0012760,2022-10-03,P006086,S001,C020696,2,0.2,0
T0012764,2022-06-14,P010772,S004,C018023,3,0.0,0
T0012766,2022-04-29,P045715,S001,C016383,4,0.2,0
T0012769,2022-12-17,P006646,S003,C011118,2,0.0,0
T0012771,2022-02-21,P025831,S005,C021580,1,0.0,0
T0012786,2022-04-14,P021269,S001,C009558,1,0.0,0
T0012797,2022-03-09,P010517,S004,C024476,4,0.1,0
T0012801,2022-04-25,P047135,S001,C017722,3,0.0,0
T0012804,2022-02-08,P007771,S003,C001727,2,0.0,0
T0012814,2022-10-06,P040116,S003,C005852,3,0.0,0
T0012815,2022-11-07,P031537,S003,C007052,3,0.0,0
T0012817,2022-10-30,P045739,S001,C005349,3,0.0,0
T0012818,2022-02-27,P048545,S003,C019805,4,0.0,0
T0012823,2022-08-09,P035921,S002,C017087,4,0.0,0
T0012825,2022-04-13,P032269,S001,C001315,3,0.0,0
T0012827,2022-09-18,P031577,S001,C017540,2,0.0,0
T0012829,2022-04-14,P046363,S002,C023038,1,0.3,0
T0012847,2022-04-13,P028512,S002,C017717,2,0.0,0
T0012848,2022-07-02,P012324,S001,C002215,2,0.0,0
T0012852,2022-10-21,P034079,S005,C018620,3,0.1,0
T0012856,2022-02-03,P017634,S001,C001221,3,0.1,0
T0012862,2022-05-17,P041546,S005,C018413,1,0.0,0
T0012864,2022-07-14,P011315,S004,C018986,3,0.1,0
T0012868,2022-08-09,P009443,S001,C008511,2,0.2,0
T0012876,2022-09-14,P036892,S004,,2,0.0,0
T0012882,2022-02-17,P038477,S003,C024155,4,0.3,0
T0012889,2022-11-11,P027276,S004,C023545,3,,0
T0012894,2022-12-29,P005032,S005,C014410,4,0.0,0
T0012899,2022-03-20,P017036,S002,C004604,2,0.0,0
T0012908,2022-06-03,P039276,S002,C005799,4,0.0,1
T0012911,2022-10-30,P020851,S004,C006242,3,0.2,0
T0012921,2022-07-16,P036967,S001,C008773,3,0.1,0
T0012928,2022-07-30,P007795,S005,C023824,1,0.0,0
T0012937,2022-09-02,P046936,S005,C013021,4,0.0,0
T0012942,2022-04-26,P041618,S004,C019198,2,0.0,0
T0012946,2022-09-28,P039967,S004,C012365,2,0.2,0
T0012948,2022-03-15,P043023,S002,C001290,3,0.0,1
T0012961,2022-06-30,P035108,S001,C002724,2,0.0,1
T0012966,2022-02-09,P012069,S005,C011455,1,0.1,0
T0012969,2022-01-03,P045160,S001,C021695,4,0.0,0
T0012970,2022-03-03,P014256,S001,C020994,4,0.0,0
T0012978,2022-08-05,P038005,S001,C018795,2,0.0,0
T0012979,2022-01-28,P049222,S003,C020728,3,0.0,0
T0012981,2022-06-29,P000055,S004,,4,0.1,0
T0012990,2022-01-02,P016848,S002,C015160,1,0.1,0
T0013001,2022-10-08,P019825,S002,C022104,4,0.0,0
T0013002,2022-01-13,P035900,S004,C023104,3,0.0,1
T0013005,2022-10-06,P041442,S001,C024550,3,0.2,0
T0013014,2022-03-22,P033996,S001,C021017,2,0.3,0
T0013019,2022-10-21,P001314,S005,C018332,3,0.0,0
T0013020,2022-10-08,P010877,S005,C005617,1,0.1,0
T0013043,2022-12-07,P003672,S001,C006440,1,0.0,0
T0013053,2022-12-27,P017661,S001,C017346,4,0.0,0
T0013059,2022-07-18,P019759,S003,C004195,1,0.3,0
T0013061,2022-05-24,P026921,S002,C005079,3,0.0,0
T0013068,2022-06-04,P044219,S005,C009313,2,0.1,0
T0013070,2022-04-13,P034149,S002,C008409,3,0.0,0
T0013074,2022-11-27,P029978,S003,C013586,2,0.0,0
T0013075,2022-08-13,P047959,S001,C008128,3,0.0,0
T0013076,2022-10-11,P018820,S005,C012673,4,0.0,0
T0013077,2022-01-10,P015424,S005,C016074,4,0.1,0
T0013078,2022-11-25,P008204,S005,C023146,1,0.0,0
T0013086,2022-05-10,P024905,S002,C004493,1,0.1,0
T0013087,2022-12-26,P045200,S002,C013843,4,0.3,0
T0013088,2022-07-08,P032317,S005,C012261,3,0.2,1
T0013091,2022-03-13,P049728,S002,C001695,1,0.1,0
T0013102,2022-05-17,P012148,S004,C016755,1,0.0,0
T0013114,2022-09-09,P001613,S004,C020376,2,0.1,0
T0013115,2022-06-03,P027414,S005,,2,0.0,0
T0013126,2022-08-27,P007721,S001,C017588,1,0.0,0
T0013133,2022-11-30,P013358,S004,C016931,4,0.1,0
T0013140,2022-06-17,P030062,S004,C017664,4,0.2,0
T0013144,2022-07-03,P004951,S004,C020212,1,0.0,0
T0013150,2022-02-11,P020702,S004,C007043,3,0.1,0
T0013160,2022-06-24,P034991,S003,C021377,4,0.3,1
T0013165,2022-06-03,P025267,S005,C004096,4,0.0,0
T0013174,2022-02-20,P043053,S002,C002032,2,0.0,0
T0013175,2022-04-02,P008925,S005,C009829,4,0.0,0
T0013179,2022-04-21,P014616,S002,C004132,2,0.0,0
T0013187,2022-07-17,P016386,S005,C020008,4,0.1,1
T0013188,2022-02-25,P007173,S002,C016909,4,0.0,0
T0013189,2022-08-08,P020576,S005,C016292,1,0.0,0
T0013191,2022-05-26,P010815,S002,C015152,2,,0
T0013201,2022-07-18,P022598,S004,C016016,3,0.0,0
T0013202,2022-11-25,P021294,S005,C018162,3,0.1,0
T0013219,2022-11-08,P025233,S002,C011954,4,0.0,0
T0013222,2022-05-12,P011249,S005,C010485,2,0.0,0
T0013223,2022-09-12,P039053,S004,C001931,2,0.0,0
T0013226,2022-06-29,P022586,S001,C021456,3,0.1,0
T0013236,2022-06-11,P020855,S004,C020123,4,0.0,1
T0013237,2022-11-16,P008532,S005,C021026,1,0.1,0
T0013240,2022-01-02,P036599,S005,C002628,2,0.0,0
T0013248,2022-08-19,P047986,S005,C007407,4,0.3,0
T0013253,2022-01-25,P049198,S003,C024323,1,0.0,0
T0013255,2022-11-26,P046015,S004,C022506,1,0.1,1
T0013262,2022-11-04,P048334,S002,C005478,1,0.2,1
T0013268,2022-05-14,P002654,S001,C014660,4,0.0,1
T0013279,2022-09-01,P045144,S003,C006389,1,0.2,0
T0013282,2022-08-15,P037046,S003,C024253,1,0.0,0
T0013292,2022-05-07,P020066,S004,C012435,3,,0
T0013296,2022-07-19,P010970,S003,C020369,4,0.0,1
T0013300,2022-10-12,P023523,S003,C015092,2,0.0,0
T0013307,2022-08-13,P039736,S005,C013922,1,0.0,1
T0013311,2022-09-11,P044491,S003,C001588,2,0.0,0
T0013318,2022-02-08,P002410,S999,C007485,1,0.0,0
T0013320,2022-03-30,P010247,S002,C022327,1,0.0,0
T0013324,2022-01-13,P029546,S001,C012615,1,0.0,0
T0013327,2022-01-02,P038148,S999,C017582,2,0.0,0
T0013333,2022-06-20,P038343,S005,C023141,2,0.0,0
T0013338,2022-01-07,P012417,S002,C014218,2,0.0,1
T0013365,2022-02-15,P004750,S005,C011265,1,0.0,0
T0013373,2022-07-23,P037084,S003,C008061,2,0.3,0
T0013375,2022-01-27,P021592,S004,C018662,2,0.1,0
T0013377,2022-02-01,P023737,S002,C010080,3,0.0,0
T0013380,2022-12-15,P037977,S002,C008814,2,,0
T0013384,2022-06-07,P009051,S003,C005329,1,,0
T0013395,2022-12-26,P015572,S002,C006943,3,0.0,0
T0013396,2022-02-13,P042257,S003,C009883,4,0.0,0
T0013398,2022-02-05,P043424,S003,C010983,3,0.0,0
T0013401,2022-05-29,P033585,S005,C018157,2,0.0,0
T0013423,2022-11-06,P014174,S003,C005757,3,0.0,0
T0013426,2022-09-28,P021095,S001,C004211,2,0.0,1
T0013431,2022-08-21,P021967,S001,C010217,3,0.0,1
T0013437,2022-11-07,P034554,S005,C001394,2,0.1,0
T0013438,2022-03-05,P018698,S004,C015206,4,0.0,0
T0013443,2022-11-08,P015187,S003,C015584,2,0.1,0
T0013444,2022-02-05,P012927,S002,C003132,4,0.0,0
T0013445,2022-10-18,P035529,S001,C009861,1,,0
T0013446,2022-11-28,P010362,S002,C016550,4,0.3,0
T0013447,2022-08-08,P029169,S003,C005016,2,0.0,1
T0013451,2022-02-04,P020030,S003,C010606,1,0.0,0
T0013452,2022-12-12,P028020,S002,C018590,4,0.3,0
T0013454,2022-09-16,P034016,S002,C019985,4,0.2,0
T0013456,2022-10-10,P032322,S003,C003984,2,0.2,0
T0013457,2022-08-28,P037605,S003,C000327,1,0.0,0
T0013460,2022-04-01,P002641,S001,C015888,3,0.2,0
T0013469,2022-07-14,P027535,S002,C014393,3,0.2,0
T0013472,2022-03-21,P023979,S004,C007145,1,0.1,1
T0013475,2022-05-20,P037926,S001,C024219,2,0.0,1
T0013477,2022-02-11,P041494,S005,C003153,2,0.0,0
T0013481,2022-02-05,P004303,S005,C013700,3,0.3,0
T0013489,2022-06-29,P031168,S002,C023290,4,0.0,0
T0013490,2022-11-28,P009624,S005,C014303,2,0.1,0
T0013495,2022-08-10,P038380,S002,C010349,3,0.0,0
T0013496,2022-11-15,P028274,S002,C008051,4,0.0,0
T0013499,2022-05-22,P003443,S004,C021245,4,0.0,0
T0013500,2022-07-12,P004711,S002,C017174,1,0.0,0
T0013501,2022-08-15,P037992,S004,C016226,3,0.1,0
T0013502,2022-06-04,P046064,S004,C005328,4,0.0,0
T0013503,2022-04-17,P011560,S003,C016668,3,0.0,0
T0013504,2022-01-22,P025210,S002,C008600,2,,0
T0013506,2022-10-15,P034265,S002,C001988,4,0.1,1
T0013509,2022-02-22,P034881,S003,C024107,4,0.0,0
T0013512,2022-06-23,P025264,S005,C013588,3,0.0,0
T0013517,2022-01-05,P037797,S004,C021423,3,0.0,1
T0013521,2022-10-24,P040114,S005,C019733,4,0.1,0
T0013522,2022-11-16,P049527,S002,C004064,1,0.1,0
T0013532,2022-01-07,P033391,S001,C021313,3,0.1,0
T0013565,2022-04-07,P045845,S003,C001285,1,0.0,0
T0013566,2022-04-10,P001575,S004,C003466,2,0.0,0
T0013572,2022-08-24,P018620,S005,C002614,4,0.0,0
T0013574,2022-11-15,P013797,S003,C005606,2,0.1,0
T0013578,2022-03-25,P006194,S001,C005495,3,0.0,0
T0013584,2022-08-29,P000182,S002,C013382,2,0.0,0
T0013586,2022-11-22,P011991,S002,,3,0.1,0
T0013591,2022-08-17,P026671,S001,C022921,1,0.0,0
T0013594,2022-08-02,P018255,S003,C022077,2,0.1,0
T0013601,2022-05-28,P013726,S005,C020536,2,0.1,0
T0013604,2022-05-05,P026364,S005,C013762,4,0.3,0
T0013606,2022-06-17,P046463,S004,C024480,4,0.3,0
T0013607,2022-07-10,P013810,S001,C001282,2,,1
T0013611,2022-02-06,P000409,S004,C021638,2,0.2,0
T0013619,2022-10-20,P026978,S003,C003988,1,0.1,1
T0013626,2022-05-08,P028321,S005,C018964,3,0.0,0
T0013627,2022-05-21,P013618,S005,C016991,3,0.0,0
T0013630,2022-04-06,P034642,S003,C008765,1,0.3,0
T0013652,2022-03-11,P037561,S003,C016998,2,0.0,1
T0013653,2022-02-19,P044110,S001,C011418,3,0.0,0
T0013655,2022-03-11,P039786,S005,C004216,4,0.0,1
T0013657,2022-12-30,P001203,S003,C020923,2,0.1,0
T0013658,2022-03-02,P009637,S002,C017689,4,0.2,1
T0013660,2022-08-30,P020085,S003,C012218,4,0.2,0
T0013664,2022-07-13,P029569,S001,C018714,2,0.0,0
T0013677,2022-09-27,P002421,S004,C023456,2,0.0,0
T0013682,2022-03-01,P006723,S004,C008470,1,0.1,0
T0013688,2022-12-09,P037374,S002,C016883,3,0.3,0
T0013690,2022-07-20,P027137,S002,C009434,4,0.0,0
T0013692,2022-01-24,P023275,S004,C015101,3,0.1,0
T0013693,2022-11-27,P028128,S005,C002090,3,0.0,0
T0013698,2022-04-21,P032334,S002,C022674,4,0.0,1
T0013699,2022-03-11,P010623,S001,C014396,4,0.0,0
T0013704,2022-05-06,P048592,S004,C005320,4,0.2,0
T0013705,2022-09-06,P044797,S002,C022606,3,0.0,0
T0013708,2022-03-07,P038505,S003,C001936,4,0.2,0
T0013715,2022-06-04,P032113,S005,C021356,4,,0
T0013719,2022-08-30,P038077,S002,C001613,1,0.3,0
T0013726,2022-10-26,P008285,S002,C017347,2,0.0,0
T0013729,2022-07-28,P046086,S002,C006325,1,0.0,0
T0013734,2022-07-01,P035754,S004,C007324,2,0.0,0
T0013737,2022-03-28,P002897,S003,C009403,1,0.0,0
T0013741,2022-12-12,P032100,S002,C000873,3,0.2,0
